OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
ESRX US 01/18/19 C67.5 Equity,9/28/2017,,5.5999999,4.05000019,0.2377,63.07,63.06
ESRX US 01/18/19 C67.5 Equity,9/29/2017,,5.44999981,5.0,0.22829000000000002,63.3,63.29
ESRX US 01/18/19 C67.5 Equity,10/2/2017,,5.5999999,5.05000019,0.22772,63.6,63.59
ESRX US 01/18/19 C67.5 Equity,10/3/2017,,5.55000019,5.0,0.2252,63.64,63.63
ESRX US 01/18/19 C67.5 Equity,10/4/2017,,5.6500001,5.30000019,0.22363,63.96,63.95
ESRX US 01/18/19 C67.5 Equity,10/5/2017,,5.69999981,5.30000019,0.22446,64.01,64.0
ESRX US 01/18/19 C67.5 Equity,10/6/2017,,6.25,2.79999995,0.27121999999999996,62.35,62.34
ESRX US 01/18/19 C67.5 Equity,10/9/2017,,4.25,3.3499999,0.25031,59.25,59.24
ESRX US 01/18/19 C67.5 Equity,10/10/2017,,4.05000019,2.47000003,0.26059,58.1,58.09
ESRX US 01/18/19 C67.5 Equity,10/11/2017,,3.8499999,2.74000001,0.25641,57.8,57.79
ESRX US 01/18/19 C67.5 Equity,10/12/2017,,3.4000001,2.68000007,0.24099,57.69,57.68
ESRX US 01/18/19 C67.5 Equity,10/13/2017,,3.25,2.9000001,0.24305,57.14,57.13
ESRX US 01/18/19 C67.5 Equity,10/16/2017,,3.4000001,2.18000007,0.25592,56.78,56.77
ESRX US 01/18/19 C67.5 Equity,10/17/2017,,3.25,2.01999998,0.24432,57.19,57.18
ESRX US 01/18/19 C67.5 Equity,10/18/2017,,3.3499999,2.91000009,0.24121,57.73,57.72
ESRX US 01/18/19 C67.5 Equity,10/19/2017,,3.5,3.25,0.23371999999999998,58.72,58.71
ESRX US 01/18/19 C67.5 Equity,10/20/2017,,4.5,2.94000006,0.26275,59.41,59.4
ESRX US 01/18/19 C67.5 Equity,10/23/2017,,3.4000001,2.9000001,0.23201,58.66,58.65
ESRX US 01/18/19 C67.5 Equity,10/24/2017,,4.4000001,1.79999995,0.26996,58.86,58.85
ESRX US 01/18/19 C67.5 Equity,10/25/2017,,4.5,3.9000001,0.23528,61.28,61.27
ESRX US 01/18/19 C67.5 Equity,10/26/2017,,6.0,2.4000001,0.33144,58.91,58.9
ESRX US 01/18/19 C67.5 Equity,10/27/2017,,5.3499999,4.19999981,0.25324,62.14,62.13
ESRX US 01/18/19 C67.5 Equity,10/30/2017,,4.8499999,4.3499999,0.24758,61.37,61.36
ESRX US 01/18/19 C67.5 Equity,10/31/2017,,5.5,4.55000019,0.27402,61.28,61.27
ESRX US 01/18/19 C67.5 Equity,11/1/2017,,5.94999981,4.6500001,0.27320999999999995,62.37,62.36
ESRX US 01/18/19 C67.5 Equity,11/2/2017,,4.9000001,4.1500001000000015,0.26772,60.32,60.31
ESRX US 01/18/19 C67.5 Equity,11/3/2017,,5.5999999,3.0999999,0.29095,60.5,60.49
ESRX US 01/18/19 C67.5 Equity,11/6/2017,,4.8499999,3.1500001,0.26278,60.6,60.59
ESRX US 01/18/19 C67.5 Equity,11/7/2017,,4.8499999,4.25,0.26187,60.65,60.64
ESRX US 01/18/19 C67.5 Equity,11/8/2017,,6.0,4.5,0.29513,61.3,61.29
ESRX US 01/18/19 C67.5 Equity,11/9/2017,,5.75,3.75,0.29446,60.8,60.79
ESRX US 01/18/19 C67.5 Equity,11/10/2017,,4.9000001,4.0999998999999985,0.27338,60.12,60.11
ESRX US 01/18/19 C67.5 Equity,11/13/2017,,5.8499999,4.3499999,0.29918,60.88,60.87
ESRX US 01/18/19 C67.5 Equity,11/14/2017,,4.55000019,4.1500001000000015,0.25809,60.26,60.25
ESRX US 01/18/19 C67.5 Equity,11/15/2017,,4.55000019,2.98000002,0.26237,60.04,60.03
ESRX US 01/18/19 C67.5 Equity,11/16/2017,,5.44999981,4.80000019,0.25853000000000004,62.47,62.46
ESRX US 01/18/19 C67.5 Equity,11/17/2017,,5.19999981,4.75,0.25878,61.96,61.95
ESRX US 01/18/19 C67.5 Equity,11/20/2017,,4.8499999,3.54999995,0.25643,61.41,61.4
ESRX US 01/18/19 C67.5 Equity,11/21/2017,,4.80000019,4.30000019,0.25909000000000004,61.16,61.15
