OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
HUM US 01/18/19 C100 Equity,12/20/2017,,245.19000240000003,145.0,2.4519000240000004,148.4,57.08
HUM US 01/18/19 C100 Equity,12/21/2017,,243.5099945,142.8999939,2.435099945,146.61,57.1
HUM US 01/18/19 C100 Equity,12/22/2017,,244.9600067,145.3000031,2.449600067,148.0,57.65
HUM US 01/18/19 C100 Equity,12/25/2017,,244.9600067,145.3000031,2.449600067,148.0,57.65
HUM US 01/18/19 C100 Equity,12/26/2017,,246.3350067,146.5,2.463350067,149.7,59.46
HUM US 01/18/19 C100 Equity,12/27/2017,,248.3800049,147.0,2.483800049,151.81,60.45
HUM US 01/18/19 C100 Equity,12/28/2017,,249.19000240000003,148.1000061,2.4919000240000004,153.0,60.48
HUM US 01/18/19 C100 Equity,12/29/2017,,248.3220062,147.5,2.483220062,152.2,60.81
HUM US 01/18/19 C100 Equity,1/1/2018,,248.3220062,147.5,2.483220062,152.2,60.81
HUM US 01/18/19 C100 Equity,1/2/2018,,251.6799927,150.699997,2.516799927,155.4,61.12
HUM US 01/18/19 C100 Equity,1/3/2018,,251.3800049,150.5,2.5138000490000003,155.2,61.3
HUM US 01/18/19 C100 Equity,1/4/2018,,258.1199951,157.5,2.581199951,161.81,62.16
HUM US 01/18/19 C100 Equity,1/5/2018,,264.4200134,163.5,2.644200134,167.61,60.96
HUM US 01/18/19 C100 Equity,1/8/2018,,258.3500061,157.5,2.583500061,161.4,58.35
HUM US 01/18/19 C100 Equity,1/9/2018,,263.7900085,162.699997,2.637900085,166.81,60.03
HUM US 01/18/19 C100 Equity,1/10/2018,,263.0299988,162.3000031,2.630299988,166.0,60.24
HUM US 01/18/19 C100 Equity,1/11/2018,,265.0799866,164.1000061,2.650799866,168.0,61.03
HUM US 01/18/19 C100 Equity,1/12/2018,,267.9549866,166.8999939,2.679549866,170.81,59.95
HUM US 01/18/19 C100 Equity,1/15/2018,,267.9549866,166.8999939,2.679549866,170.81,59.95
HUM US 01/18/19 C100 Equity,1/16/2018,,270.10000610000003,169.1000061,2.701000061,173.0,60.33
