OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
HPE US 01/18/19 C10 Equity,12/12/2017,,14.50500011,4.5999999,0.1450500011,4.95,37.76
HPE US 01/18/19 C10 Equity,12/13/2017,,14.33500004,4.4000001,0.14335000039999998,4.91,40.88
HPE US 01/18/19 C10 Equity,12/14/2017,,14.24499989,4.44999981,0.1424499989,4.7,37.45
HPE US 01/18/19 C10 Equity,12/15/2017,,14.39999962,4.6500001,0.14399999619999998,5.0,42.47
HPE US 01/18/19 C10 Equity,12/18/2017,,14.90999985,3.95000005,0.1490999985,5.41,41.84
HPE US 01/18/19 C10 Equity,12/19/2017,,14.80500031,4.75,0.1480500031,5.35,42.41
HPE US 01/18/19 C10 Equity,12/20/2017,,14.72000027,4.75,0.1472000027,5.2,39.88
HPE US 01/18/19 C10 Equity,12/21/2017,,14.72999954,4.75,0.1472999954,5.31,42.88
HPE US 01/18/19 C10 Equity,12/22/2017,,14.68999958,4.6500001,0.14689999580000002,5.31,43.94
HPE US 01/18/19 C10 Equity,12/25/2017,,14.68999958,4.6500001,0.14689999580000002,5.31,43.94
HPE US 01/18/19 C10 Equity,12/26/2017,,14.73999977,4.69999981,0.1473999977,5.56,50.19
HPE US 01/18/19 C10 Equity,12/27/2017,,14.66499996,2.5,0.1466499996,5.31,45.02
HPE US 01/18/19 C10 Equity,12/28/2017,,14.60999966,3.9000001,0.1460999966,5.16,41.75
HPE US 01/18/19 C10 Equity,12/29/2017,,14.375,4.44999981,0.14375,5.06,45.14
HPE US 01/18/19 C10 Equity,1/1/2018,,14.375,4.44999981,0.14375,5.06,45.14
HPE US 01/18/19 C10 Equity,1/2/2018,,14.59500027,4.19999981,0.1459500027,5.2,44.7
HPE US 01/18/19 C10 Equity,1/3/2018,,14.68500042,4.69999981,0.1468500042,5.31,45.43
HPE US 01/18/19 C10 Equity,1/4/2018,,15.04500008,5.0,0.15045000079999998,5.6,45.15
HPE US 01/18/19 C10 Equity,1/5/2018,,15.02499962,5.0,0.1502499962,5.56,44.2
HPE US 01/18/19 C10 Equity,1/8/2018,,14.84500027,4.8499999,0.1484500027,5.6,50.27
HPE US 01/18/19 C10 Equity,1/9/2018,,14.84500027,4.8499999,0.1484500027,5.6,50.49
HPE US 01/18/19 C10 Equity,1/10/2018,,15.19999981,5.05000019,0.1519999981,5.95,52.35
HPE US 01/18/19 C10 Equity,1/11/2018,,15.43999958,5.4000001,0.1543999958,6.2,54.02
HPE US 01/18/19 C10 Equity,1/12/2018,,15.81999969,5.6500001,0.1581999969,6.41,50.24
HPE US 01/18/19 C10 Equity,1/15/2018,,15.81999969,5.6500001,0.1581999969,6.41,50.24
HPE US 01/18/19 C10 Equity,1/16/2018,,15.81499958,5.69999981,0.1581499958,6.56,54.39
HPE US 01/18/19 C10 Equity,1/17/2018,,16.05999947,6.0999999,0.1605999947,6.66,51.38
HPE US 01/18/19 C10 Equity,1/18/2018,,15.95499992,5.94999981,0.1595499992,6.66,54.08
HPE US 01/18/19 C10 Equity,1/19/2018,,16.04999924,5.94999981,0.1604999924,6.66,51.32
HPE US 01/18/19 C10 Equity,1/22/2018,,16.01000023,5.94999981,0.16010000230000002,6.56,48.91
HPE US 01/18/19 C10 Equity,1/23/2018,,16.69000053,6.650000099999999,0.1669000053,7.16,48.75
HPE US 01/18/19 C10 Equity,1/24/2018,,16.69499969,6.599999900000001,0.1669499969,7.06,44.36
HPE US 01/18/19 C10 Equity,1/25/2018,,16.50499916,6.44999981,0.1650499916,7.0,49.07
HPE US 01/18/19 C10 Equity,1/26/2018,,16.65500069,6.75,0.16655000690000002,7.1,48.08
HPE US 01/18/19 C10 Equity,1/29/2018,,16.98500061,6.650000099999999,0.1698500061,7.7,58.78
HPE US 01/18/19 C10 Equity,1/30/2018,,16.56500053,6.599999900000001,0.1656500053,7.16,53.39
HPE US 01/18/19 C10 Equity,1/31/2018,,16.41010094,6.4000001,0.1641010094,7.0,52.77
HPE US 01/18/19 C10 Equity,2/1/2018,,16.77000046,6.599999900000001,0.16770000459999998,7.31,52.98
HPE US 01/18/19 C10 Equity,2/2/2018,,16.67000008,6.69999981,0.16670000080000005,7.5,61.64
HPE US 01/18/19 C10 Equity,2/5/2018,,15.76500034,6.1500001,0.15765000340000002,7.31,77.85
HPE US 01/18/19 C10 Equity,2/6/2018,,15.72000027,5.25,0.1572000027,6.56,60.54
HPE US 01/18/19 C10 Equity,2/7/2018,,15.60499954,5.30000019,0.1560499954,6.35,56.92
HPE US 01/18/19 C10 Equity,2/8/2018,,15.13500023,5.05000019,0.15135000229999998,6.16,62.24
HPE US 01/18/19 C10 Equity,2/9/2018,,15.31000042,4.75,0.1531000042,6.85,76.98
HPE US 01/18/19 C10 Equity,2/12/2018,,15.72000027,5.44999981,0.1572000027,6.41,56.41
HPE US 01/18/19 C10 Equity,2/13/2018,,15.47500038,5.3499999,0.1547500038,6.1,53.29
HPE US 01/18/19 C10 Equity,2/14/2018,,16.15500069,6.05000019,0.1615500069,6.75,55.86
HPE US 01/18/19 C10 Equity,2/15/2018,,16.31999969,6.1500001,0.1631999969,6.81,52.09
HPE US 01/18/19 C10 Equity,2/16/2018,,16.40999985,6.1500001,0.16409999849999998,7.06,56.98
HPE US 01/18/19 C10 Equity,2/19/2018,,16.40999985,6.1500001,0.16409999849999998,7.06,56.98
HPE US 01/18/19 C10 Equity,2/20/2018,,16.53499985,5.69999981,0.16534999849999998,7.1,56.21
HPE US 01/18/19 C10 Equity,2/21/2018,,16.24500084,5.0999999,0.16245000839999998,6.95,59.38
HPE US 01/18/19 C10 Equity,2/22/2018,,16.43000031,6.19999981,0.1643000031,6.85,50.5
HPE US 01/18/19 C10 Equity,2/23/2018,,18.11000061,7.69999981,0.1811000061,8.75,64.7
HPE US 01/18/19 C10 Equity,2/26/2018,,18.55999947,8.39999962,0.1855999947,8.9,55.51
HPE US 01/18/19 C10 Equity,2/27/2018,,18.83499908,8.64999962,0.18834999079999998,9.2,57.36
HPE US 01/18/19 C10 Equity,2/28/2018,,18.61499977,8.85000038,0.1861499977,9.06,57.33
HPE US 01/18/19 C10 Equity,3/1/2018,,18.37010002,7.94999981,0.1837010002,9.06,66.48
HPE US 01/18/19 C10 Equity,3/2/2018,,18.79000092,8.35000038,0.18790000920000002,9.4,66.55
HPE US 01/18/19 C10 Equity,3/5/2018,,18.95499992,8.69999981,0.1895499992,9.36,59.07
HPE US 01/18/19 C10 Equity,3/6/2018,,19.40999985,9.25,0.1940999985,9.75,58.18
HPE US 01/18/19 C10 Equity,3/7/2018,,19.13500023,9.0,0.19135000230000002,9.5,58.4
HPE US 01/18/19 C10 Equity,3/8/2018,,18.91500092,8.94999981,0.18915000920000002,9.4,62.38
HPE US 01/18/19 C10 Equity,3/9/2018,,19.18499947,8.94999981,0.1918499947,9.56,58.49
HPE US 01/18/19 C10 Equity,3/12/2018,,19.12000084,8.80000019,0.1912000084,9.56,60.88
HPE US 01/18/19 C10 Equity,3/13/2018,,18.88500023,8.85000038,0.1888500023,9.4,61.27
HPE US 01/18/19 C10 Equity,3/14/2018,,18.85499954,8.69999981,0.1885499954,9.31,58.46
HPE US 01/18/19 C10 Equity,3/15/2018,,18.82500076,8.85000038,0.1882500076,9.31,59.77
HPE US 01/18/19 C10 Equity,3/16/2018,,18.82500076,8.69999981,0.1882500076,9.36,61.84
HPE US 01/18/19 C10 Equity,3/19/2018,,18.72999954,8.44999981,0.1872999954,9.25,61.29
HPE US 01/18/19 C10 Equity,3/20/2018,,18.78499985,8.64999962,0.1878499985,9.36,64.18
HPE US 01/18/19 C10 Equity,3/21/2018,,18.72999954,8.55000019,0.1872999954,9.25,62.96
HPE US 01/18/19 C10 Equity,3/22/2018,,18.32999992,8.44999981,0.1832999992,9.0,67.54
HPE US 01/18/19 C10 Equity,3/23/2018,,17.65999985,7.650000099999999,0.17840000150000002,8.45,68.95
HPE US 01/18/19 C10 Equity,3/26/2018,,17.99500084,7.80000019,0.1799500084,8.5,60.02
HPE US 01/18/19 C10 Equity,3/27/2018,,17.55999947,7.05000019,0.17559999469999998,8.4,70.49
HPE US 01/18/19 C10 Equity,3/28/2018,,17.69000053,7.400000099999999,0.17690000530000002,8.36,65.02
HPE US 01/18/19 C10 Equity,3/29/2018,,17.56999969,7.19999981,0.17569999690000002,8.15,61.68
HPE US 01/18/19 C10 Equity,3/30/2018,,17.56999969,7.19999981,0.17569999690000002,8.15,61.68
HPE US 01/18/19 C10 Equity,4/2/2018,,17.10499954,6.80000019,0.17104999540000002,7.85,65.89
HPE US 01/18/19 C10 Equity,4/3/2018,,17.11499977,6.75,0.1711499977,7.85,66.15
HPE US 01/18/19 C10 Equity,4/4/2018,,17.24500084,7.099999900000001,0.1724500084,7.75,59.76
HPE US 01/18/19 C10 Equity,4/5/2018,,17.19000053,7.05000019,0.17190000530000002,7.7,60.18
HPE US 01/18/19 C10 Equity,4/6/2018,,16.72500038,6.849999900000001,0.16725000380000002,7.31,60.94
HPE US 01/18/19 C10 Equity,4/9/2018,,16.80500031,7.0,0.16805000309999998,7.31,60.16
HPE US 01/18/19 C10 Equity,4/10/2018,,17.23999977,7.150000099999999,0.1723999977,7.66,58.07
HPE US 01/18/19 C10 Equity,4/11/2018,,17.21999931,7.05000019,0.17219999309999998,7.56,54.5
HPE US 01/18/19 C10 Equity,4/12/2018,,17.38500023,7.25,0.1738500023,7.85,60.14
HPE US 01/18/19 C10 Equity,4/13/2018,,17.375,7.30000019,0.17375,7.81,58.73
HPE US 01/18/19 C10 Equity,4/16/2018,,17.54500008,7.400000099999999,0.17545000079999998,7.95,58.08
HPE US 01/18/19 C10 Equity,4/17/2018,,17.75499916,7.55000019,0.1775499916,8.2,61.02
HPE US 01/18/19 C10 Equity,4/18/2018,,17.67499924,7.400000099999999,0.17674999239999994,8.15,62.0
HPE US 01/18/19 C10 Equity,4/19/2018,,17.42499924,7.25,0.17424999239999994,7.91,60.99
HPE US 01/18/19 C10 Equity,4/20/2018,,17.26499939,7.05000019,0.1726499939,7.75,60.84
HPE US 01/18/19 C10 Equity,4/23/2018,,17.39500046,7.099999900000001,0.1739500046,7.91,62.96
HPE US 01/18/19 C10 Equity,4/24/2018,,17.33499908,7.349999900000001,0.1733499908,7.75,59.15
HPE US 01/18/19 C10 Equity,4/25/2018,,17.27499962,7.25,0.17274999619999998,7.7,59.66
HPE US 01/18/19 C10 Equity,4/26/2018,,17.39500046,7.400000099999999,0.1739500046,7.81,59.55
HPE US 01/18/19 C10 Equity,4/27/2018,,17.34000015,7.25,0.17340000149999998,7.7,57.46
HPE US 01/18/19 C10 Equity,4/30/2018,,17.09000015,7.099999900000001,0.17090000149999998,7.5,58.9
HPE US 01/18/19 C10 Equity,5/1/2018,,17.17000008,6.69999981,0.17170000079999997,7.5,55.95
HPE US 01/18/19 C10 Equity,5/2/2018,,17.11000061,7.099999900000001,0.1711000061,7.45,56.52
HPE US 01/18/19 C10 Equity,5/3/2018,,16.88500023,6.75,0.1688500023,7.25,56.89
HPE US 01/18/19 C10 Equity,5/4/2018,,17.19499969,7.05000019,0.1719499969,7.41,50.73
HPE US 01/18/19 C10 Equity,5/7/2018,,17.29999924,7.25,0.17299999239999994,7.6,56.21
HPE US 01/18/19 C10 Equity,5/8/2018,,17.39999962,7.25,0.17399999619999998,7.7,56.88
HPE US 01/18/19 C10 Equity,5/9/2018,,17.58499908,7.44999981,0.1758499908,7.85,55.9
HPE US 01/18/19 C10 Equity,5/10/2018,,17.65999985,7.5,0.17659999850000002,7.85,52.15
HPE US 01/18/19 C10 Equity,5/11/2018,,17.64500046,7.5,0.17645000460000002,7.95,58.38
HPE US 01/18/19 C10 Equity,5/14/2018,,17.59499931,7.400000099999999,0.17594999309999998,7.85,55.8
HPE US 01/18/19 C10 Equity,5/15/2018,,17.38999939,7.30000019,0.1738999939,7.66,55.37
HPE US 01/18/19 C10 Equity,5/16/2018,,17.61000061,7.5,0.17610000609999998,7.85,55.4
HPE US 01/18/19 C10 Equity,5/17/2018,,17.65999985,7.55000019,0.17659999850000002,8.0,60.9
HPE US 01/18/19 C10 Equity,5/18/2018,,17.55500031,7.349999900000001,0.17555000310000002,7.85,58.41
HPE US 01/18/19 C10 Equity,5/21/2018,,17.51000023,7.44999981,0.1751000023,7.75,55.45
HPE US 01/18/19 C10 Equity,5/22/2018,,17.47500038,7.44999981,0.1747500038,7.75,56.86
HPE US 01/18/19 C10 Equity,5/23/2018,,15.52499962,5.55000019,0.1552499962,5.81,49.24
HPE US 01/18/19 C10 Equity,5/24/2018,,15.75500011,5.5999999,0.1575500011,5.95,46.85
HPE US 01/18/19 C10 Equity,5/25/2018,,15.51500034,5.44999981,0.1551500034,5.91,54.74
HPE US 01/18/19 C10 Equity,5/28/2018,,15.51500034,5.44999981,0.1551500034,5.91,54.74
HPE US 01/18/19 C10 Equity,5/29/2018,,15.38500023,5.25,0.15385000229999998,5.66,49.35
HPE US 01/18/19 C10 Equity,5/30/2018,,15.56000042,5.5,0.1556000042,5.81,49.02
HPE US 01/18/19 C10 Equity,5/31/2018,,15.23499966,5.19999981,0.1523499966,5.56,51.41
HPE US 01/18/19 C10 Equity,6/1/2018,,15.51500034,5.3499999,0.1551500034,5.66,43.64
HPE US 01/18/19 C10 Equity,6/4/2018,,15.53999996,5.5999999,0.1553999996,5.81,50.96
HPE US 01/18/19 C10 Equity,6/5/2018,,16.02499962,5.80000019,0.1602499962,6.25,51.72
HPE US 01/18/19 C10 Equity,6/6/2018,,16.02000046,5.8499999,0.16020000459999995,6.16,46.25
HPE US 01/18/19 C10 Equity,6/7/2018,,15.90999985,5.8499999,0.1590999985,6.16,52.15
HPE US 01/18/19 C10 Equity,6/8/2018,,15.97999954,5.75,0.15979999539999998,6.25,54.09
HPE US 01/18/19 C10 Equity,6/11/2018,,16.00499916,5.69999981,0.1600499916,6.35,57.83
HPE US 01/18/19 C10 Equity,6/12/2018,,15.80000019,5.1500001,0.1580000019,6.1,49.67
HPE US 01/18/19 C10 Equity,6/13/2018,,15.80000019,5.80000019,0.1580000019,6.16,52.68
HPE US 01/18/19 C10 Equity,6/14/2018,,15.79500008,5.80000019,0.1579500008,6.25,58.09
HPE US 01/18/19 C10 Equity,6/15/2018,,15.85999966,5.80000019,0.15859999660000001,6.16,50.23
HPE US 01/18/19 C10 Equity,6/18/2018,,15.93999958,5.9000001,0.1593999958,6.25,52.34
HPE US 01/18/19 C10 Equity,6/19/2018,,15.90999985,5.9000001,0.1590999985,6.25,53.94
HPE US 01/18/19 C10 Equity,6/20/2018,,15.15999985,5.30000019,0.1515999985,5.56,52.88
HPE US 01/18/19 C10 Equity,6/21/2018,,15.42000008,5.44999981,0.15420000080000001,5.85,56.36
HPE US 01/18/19 C10 Equity,6/22/2018,,15.26000023,5.30000019,0.15260000229999998,5.66,53.67
HPE US 01/18/19 C10 Equity,6/25/2018,,15.09000015,5.0,0.1509000015,5.45,51.76
HPE US 01/18/19 C10 Equity,6/26/2018,,15.17500019,5.30000019,0.1517500019,5.56,53.0
HPE US 01/18/19 C10 Equity,6/27/2018,,14.75500011,4.80000019,0.1475500011,5.16,51.96
HPE US 01/18/19 C10 Equity,6/28/2018,,14.69499969,4.5,0.1469499969,5.0,47.4
HPE US 01/18/19 C10 Equity,6/29/2018,,14.63990021,3.6500001,0.1463990021,5.06,52.63
HPE US 01/18/19 C10 Equity,7/2/2018,,14.79500008,4.80000019,0.14795000079999998,5.1,48.81
HPE US 01/18/19 C10 Equity,7/3/2018,,14.77000046,4.80000019,0.14770000460000002,5.16,52.87
HPE US 01/18/19 C10 Equity,7/4/2018,,14.77000046,4.80000019,0.14770000460000002,5.16,52.87
HPE US 01/18/19 C10 Equity,7/5/2018,,14.79500008,4.8499999,0.14795000079999998,5.0,43.41
HPE US 01/18/19 C10 Equity,7/6/2018,,14.98999977,5.0,0.14989999769999998,5.35,53.38
HPE US 01/18/19 C10 Equity,7/9/2018,,15.23499966,5.1500001,0.1523499966,5.6,55.48
HPE US 01/18/19 C10 Equity,7/10/2018,,15.48499966,5.30000019,0.15484999659999998,5.85,56.99
HPE US 01/18/19 C10 Equity,7/11/2018,,15.11499977,5.1500001,0.15114999769999998,5.41,50.88
HPE US 01/18/19 C10 Equity,7/12/2018,,15.40499973,5.4000001,0.1540499973,5.66,50.36
HPE US 01/18/19 C10 Equity,7/13/2018,,15.42500019,5.4000001,0.15425000190000002,5.7,52.09
HPE US 01/18/19 C10 Equity,7/16/2018,,15.57499981,5.5,0.1557499981,5.85,54.03
HPE US 01/18/19 C10 Equity,7/17/2018,,15.65499973,5.6500001,0.1565499973,6.0,58.45
HPE US 01/18/19 C10 Equity,7/18/2018,,15.93000031,5.8499999,0.1593000031,6.1,49.65
HPE US 01/18/19 C10 Equity,7/19/2018,,15.63000011,5.69999981,0.1563000011,5.85,51.44
HPE US 01/18/19 C10 Equity,7/20/2018,,15.46010017,5.4000001,0.15460100170000002,5.85,60.43
HPE US 01/18/19 C10 Equity,7/23/2018,,15.49499989,5.44999981,0.1549499989,5.75,53.73
HPE US 01/18/19 C10 Equity,7/24/2018,,15.28999996,5.25,0.1528999996,5.56,52.89
HPE US 01/18/19 C10 Equity,7/25/2018,,15.45499992,5.3499999,0.1545499992,5.81,59.43
HPE US 01/18/19 C10 Equity,7/26/2018,,15.68500042,5.4000001,0.1568500042,6.1,64.43
HPE US 01/18/19 C10 Equity,7/27/2018,,15.58010006,5.5,0.15580100060000002,5.95,61.7
HPE US 01/18/19 C10 Equity,7/30/2018,,15.44499969,5.4000001,0.1544499969,5.66,51.68
HPE US 01/18/19 C10 Equity,7/31/2018,,15.43999958,5.4000001,0.1543999958,5.7,55.32
HPE US 01/18/19 C10 Equity,8/1/2018,,15.45499992,5.44999981,0.1545499992,5.7,54.73
HPE US 01/18/19 C10 Equity,8/2/2018,,15.55000019,5.0,0.15550000190000002,5.85,58.8
HPE US 01/18/19 C10 Equity,8/3/2018,,15.94999981,5.69999981,0.15949999809999998,6.2,58.37
HPE US 01/18/19 C10 Equity,8/6/2018,,16.0,5.9000001,0.16,6.31,62.22
