OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
CRM US 01/18/19 C110 Equity,5/14/2018,,127.5800018,22.95000076,1.275800018,24.11,30.34
CRM US 01/18/19 C110 Equity,5/15/2018,,128.0500031,24.04999924,1.280500031,25.15,32.54
CRM US 01/18/19 C110 Equity,5/16/2018,,128.5299988,23.79999924,1.2852999879999998,25.05,30.99
CRM US 01/18/19 C110 Equity,5/17/2018,,126.0250015,22.64999962,1.2602500149999998,24.05,34.06
CRM US 01/18/19 C110 Equity,5/18/2018,,126.8799973,21.70000076,1.268799973,23.65,30.86
CRM US 01/18/19 C110 Equity,5/21/2018,,126.2399979,20.95000076,1.262399979,23.05,30.72
CRM US 01/18/19 C110 Equity,5/22/2018,,125.4100037,20.95000076,1.254100037,21.8,28.84
CRM US 01/18/19 C110 Equity,5/23/2018,,127.9199982,23.10000038,1.2791999820000002,23.86,29.2
CRM US 01/18/19 C110 Equity,5/24/2018,,128.5599976,23.64999962,1.2855999759999999,24.15,28.57
CRM US 01/18/19 C110 Equity,5/25/2018,,127.9250031,23.04999924,1.279250031,23.86,29.35
CRM US 01/18/19 C110 Equity,5/28/2018,,127.9250031,23.04999924,1.279250031,23.86,29.35
CRM US 01/18/19 C110 Equity,5/29/2018,,126.8700028,20.54999924,1.268700028,22.8,28.77
CRM US 01/18/19 C110 Equity,5/30/2018,,129.25500490000002,23.60000038,1.292550049,24.4,27.64
CRM US 01/18/19 C110 Equity,5/31/2018,,129.3399963,23.89999962,1.293399963,24.61,28.14
CRM US 01/18/19 C110 Equity,6/1/2018,,130.4600067,24.54999924,1.304600067,25.3,27.33
CRM US 01/18/19 C110 Equity,6/4/2018,,132.6600037,26.45000076,1.326600037,27.3,28.16
CRM US 01/18/19 C110 Equity,6/5/2018,,134.1499939,27.79999924,1.341499939,28.5,27.92
CRM US 01/18/19 C110 Equity,6/6/2018,,135.38000490000002,29.14999962,1.3538000490000002,29.5,27.78
CRM US 01/18/19 C110 Equity,6/7/2018,,132.88000490000002,27.14999962,1.3288000490000005,28.86,33.78
