OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
DFS US 01/18/19 C30 Equity,9/21/2017,,60.5,30.10000038,0.605,31.61,53.57
DFS US 01/18/19 C30 Equity,9/22/2017,,61.39500046,30.0,0.6139500045999999,32.3,52.51
DFS US 01/18/19 C30 Equity,9/25/2017,,61.90499878,30.89999962,0.6190499878,33.6,61.41
DFS US 01/18/19 C30 Equity,9/26/2017,,62.63000107,31.39999962,0.6263000107,34.5,63.88
DFS US 01/18/19 C30 Equity,9/27/2017,,63.98500061,33.29999924,0.6398500061,35.6,62.52
DFS US 01/18/19 C30 Equity,9/28/2017,,64.30500031,32.59999847,0.6430500030999999,36.71,70.12
DFS US 01/18/19 C30 Equity,9/29/2017,,64.41999817,33.59999847,0.6441999817,36.71,68.98
DFS US 01/18/19 C30 Equity,10/2/2017,,65.09999847,33.90000153,0.6509999847,37.1,67.31
DFS US 01/18/19 C30 Equity,10/3/2017,,65.78500366,34.40000153,0.6578500366,37.41,64.1
DFS US 01/18/19 C30 Equity,10/4/2017,,65.5,34.70000076,0.655,36.91,61.72
DFS US 01/18/19 C30 Equity,10/5/2017,,65.89499664,35.09999847,0.6589499664,37.71,66.61
DFS US 01/18/19 C30 Equity,10/6/2017,,65.70500183,34.79999924,0.6570500183,37.41,65.14
DFS US 01/18/19 C30 Equity,10/9/2017,,65.33999634,34.0,0.6533999634000001,37.5,69.1
DFS US 01/18/19 C30 Equity,10/10/2017,,65.30000305,34.59999847,0.6530000305,37.3,67.87
DFS US 01/18/19 C30 Equity,10/11/2017,,64.81999969,34.09999847,0.6481999969000001,37.0,69.24
DFS US 01/18/19 C30 Equity,10/12/2017,,63.83000183,33.29999924,0.6383000182999999,34.8,56.35
DFS US 01/18/19 C30 Equity,10/13/2017,,63.88999939,33.20000076,0.6388999939,35.41,62.51
DFS US 01/18/19 C30 Equity,10/16/2017,,65.375,33.40000153,0.65375,36.71,62.15
DFS US 01/18/19 C30 Equity,10/17/2017,,64.68000031,34.0,0.6468000031000001,36.1,62.36
DFS US 01/18/19 C30 Equity,10/18/2017,,65.40000153,34.79999924,0.6540000153,36.71,61.88
DFS US 01/18/19 C30 Equity,10/19/2017,,65.58000183,35.0,0.6558000183,37.3,66.43
DFS US 01/18/19 C30 Equity,10/20/2017,,66.48999786,35.20000076,0.6648999785999999,38.41,68.95
DFS US 01/18/19 C30 Equity,10/23/2017,,66.83999634,36.20000076,0.6683999634000001,38.3,65.02
DFS US 01/18/19 C30 Equity,10/24/2017,,67.30999756,36.29999924,0.6730999756,39.6,73.72
DFS US 01/18/19 C30 Equity,10/25/2017,,65.20999908,34.40000153,0.6520999908,36.41,60.99
DFS US 01/18/19 C30 Equity,10/26/2017,,66.73999786,36.09999847,0.6673999786,38.21,65.44
DFS US 01/18/19 C30 Equity,10/27/2017,,66.69999695,36.20000076,0.6669999695000001,38.0,63.96
DFS US 01/18/19 C30 Equity,10/30/2017,,66.58000183,34.5,0.6658000183,38.6,71.38
DFS US 01/18/19 C30 Equity,10/31/2017,,66.56500244,34.70000076,0.6656500244,38.5,70.43
DFS US 01/18/19 C30 Equity,11/1/2017,,66.89499664,36.20000076,0.6689499664,38.3,65.42
DFS US 01/18/19 C30 Equity,11/2/2017,,66.94000244,35.09999847,0.6694000244,38.8,70.27
DFS US 01/18/19 C30 Equity,11/3/2017,,67.44000244,35.5,0.6744000244,39.6,73.83
DFS US 01/18/19 C30 Equity,11/6/2017,,67.05000305,35.40000153,0.6705000305,38.6,67.59
DFS US 01/18/19 C30 Equity,11/7/2017,,66.40000153,35.09999847,0.6640000153,38.1,68.65
DFS US 01/18/19 C30 Equity,11/8/2017,,66.09999847,34.90000153,0.6609999847,37.5,65.58
DFS US 01/18/19 C30 Equity,11/9/2017,,65.50499725,33.70000076,0.6550499725000001,37.0,66.37
