OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
OKE US 01/18/19 C25 Equity,2/15/2017,,54.47999954,29.0,0.5643999863,31.8,72.87
OKE US 01/18/19 C25 Equity,2/16/2017,,53.97000122,29.0,0.5643999863,31.61,74.73
OKE US 01/18/19 C25 Equity,2/17/2017,,53.63000107,29.0,0.5643999863,30.71,70.76
OKE US 01/18/19 C25 Equity,2/20/2017,,53.63000107,29.0,0.5643999863,30.71,70.76
OKE US 01/18/19 C25 Equity,2/21/2017,,54.24000168,27.0,0.5424000167999999,31.21,72.29
OKE US 01/18/19 C25 Equity,2/22/2017,,53.56000137,27.0,0.5424000167999999,31.0,75.42
OKE US 01/18/19 C25 Equity,2/23/2017,,54.61000061,27.0,0.5424000167999999,31.3,71.53
OKE US 01/18/19 C25 Equity,2/24/2017,,53.02000046,27.0,0.5424000167999999,30.3,72.65
OKE US 01/18/19 C25 Equity,2/27/2017,,53.25,27.0,0.5424000167999999,30.11,74.07
OKE US 01/18/19 C25 Equity,2/28/2017,,54.04999924,27.0,0.5424000167999999,31.5,79.53
OKE US 01/18/19 C25 Equity,3/1/2017,,55.34999847,27.0,0.5534999847000001,31.8,73.8
OKE US 01/18/19 C25 Equity,3/2/2017,,55.27999878,27.0,0.5534999847000001,31.9,73.67
OKE US 01/18/19 C25 Equity,3/3/2017,,56.33499908,27.0,0.5534999847000001,32.8,75.58
OKE US 01/18/19 C25 Equity,3/6/2017,,56.59000015,27.0,0.5534999847000001,33.41,74.88
OKE US 01/18/19 C25 Equity,3/7/2017,,56.50500107,27.0,0.5534999847000001,33.8,77.73
OKE US 01/18/19 C25 Equity,3/8/2017,,54.79999924,27.0,0.5534999847000001,31.61,69.53
OKE US 01/18/19 C25 Equity,3/9/2017,,54.45999908,27.20000076,0.5445999908,31.0,67.66
OKE US 01/18/19 C25 Equity,3/10/2017,,54.38000107,27.20000076,0.5445999908,30.5,63.78
OKE US 01/18/19 C25 Equity,3/13/2017,,53.94499969,27.20000076,0.5445999908,30.4,67.25
OKE US 01/18/19 C25 Equity,3/14/2017,,52.17499924,27.20000076,0.5445999908,29.5,72.2
OKE US 01/18/19 C25 Equity,3/15/2017,,53.61500168,27.20000076,0.5445999908,30.5,77.42
OKE US 01/18/19 C25 Equity,3/16/2017,,53.24000168,27.20000076,0.5445999908,29.8,70.67
OKE US 01/18/19 C25 Equity,3/17/2017,,52.66999817,26.5,0.5266999817,29.61,70.91
OKE US 01/18/19 C25 Equity,3/20/2017,,53.25,26.29999924,0.5325,29.61,68.81
OKE US 01/18/19 C25 Equity,3/21/2017,,52.29999924,26.20000076,0.5229999924000001,29.61,75.08
OKE US 01/18/19 C25 Equity,3/22/2017,,52.70999908,26.10000038,0.5270999908,29.11,68.9
OKE US 01/18/19 C25 Equity,3/23/2017,,52.25999832,25.29999924,0.5225999832,29.61,76.13
OKE US 01/18/19 C25 Equity,3/24/2017,,53.11999893,26.10000038,0.5311999893,29.71,75.68
OKE US 01/18/19 C25 Equity,3/27/2017,,53.09999847,26.10000038,0.5309999847,29.0,67.81
OKE US 01/18/19 C25 Equity,3/28/2017,,53.16999817,26.70000076,0.5316999817,29.71,74.14
OKE US 01/18/19 C25 Equity,3/29/2017,,54.74499893,27.60000038,0.5474499893,30.8,76.39
OKE US 01/18/19 C25 Equity,3/30/2017,,54.90999985,27.60000038,0.5490999985,31.71,78.09
OKE US 01/18/19 C25 Equity,3/31/2017,,55.47999954,28.5,0.5547999954,32.0,77.51
OKE US 01/18/19 C25 Equity,4/3/2017,,55.27999878,28.39999962,0.5527999878000001,31.4,69.54
OKE US 01/18/19 C25 Equity,4/4/2017,,55.88000107,28.60000038,0.5588000107,31.8,71.0
OKE US 01/18/19 C25 Equity,4/5/2017,,55.90999985,29.79999924,0.5590999985,33.21,83.55
OKE US 01/18/19 C25 Equity,4/6/2017,,56.34999847,29.29999924,0.5634999847000001,33.21,78.82
OKE US 01/18/19 C25 Equity,4/7/2017,,56.20999908,29.60000038,0.5620999908000001,33.21,79.4
OKE US 01/18/19 C25 Equity,4/10/2017,,55.86999893,29.89999962,0.5586999893,32.6,76.5
OKE US 01/18/19 C25 Equity,4/11/2017,,55.59999847,29.5,0.5559999847,32.3,74.56
OKE US 01/18/19 C25 Equity,4/12/2017,,55.29999924,29.29999924,0.5529999924,31.9,72.9
OKE US 01/18/19 C25 Equity,4/13/2017,,54.68000031,28.39999962,0.5468000031,32.0,78.67
OKE US 01/18/19 C25 Equity,4/14/2017,,54.68000031,28.39999962,0.5468000031,32.0,78.67
OKE US 01/18/19 C25 Equity,4/17/2017,,54.34000015,27.70000076,0.5434000015,31.61,78.3
OKE US 01/18/19 C25 Equity,4/18/2017,,54.88000107,27.70000076,0.5488000107,31.4,75.92
OKE US 01/18/19 C25 Equity,4/19/2017,,53.95999908,28.10000038,0.5395999908,31.4,79.14
OKE US 01/18/19 C25 Equity,4/20/2017,,53.86500168,27.5,0.5386500168,31.11,77.78
OKE US 01/18/19 C25 Equity,4/21/2017,,53.54499817,26.29999924,0.5354499817,31.0,79.96
OKE US 01/18/19 C25 Equity,4/24/2017,,53.84000015,27.5,0.5384000015,30.3,71.58
OKE US 01/18/19 C25 Equity,4/25/2017,,54.75500107,27.29999924,0.5475500107,31.3,74.86
OKE US 01/18/19 C25 Equity,4/26/2017,,54.46989822,28.10000038,0.5446989822,31.11,75.27
OKE US 01/18/19 C25 Equity,4/27/2017,,52.94990158,27.0,0.5294990158,30.21,72.29
OKE US 01/18/19 C25 Equity,4/28/2017,,52.61999893,26.10000038,0.5261999893,29.71,69.66
OKE US 01/18/19 C25 Equity,5/1/2017,,53.09999847,25.89999962,0.5309999847,29.5,65.94
OKE US 01/18/19 C25 Equity,5/2/2017,,52.22000122,26.5,0.5222000122,29.4,69.65
OKE US 01/18/19 C25 Equity,5/3/2017,,52.20000076,25.79999924,0.5220000076,29.3,69.45
OKE US 01/18/19 C25 Equity,5/4/2017,,49.34999847,23.79999924,0.4934999847,26.5,65.73
OKE US 01/18/19 C25 Equity,5/5/2017,,50.66999817,23.29999924,0.5066999817,26.61,58.46
OKE US 01/18/19 C25 Equity,5/8/2017,,51.09999847,24.70000076,0.5109999847000001,26.9,57.22
OKE US 01/18/19 C25 Equity,5/9/2017,,50.45999908,24.20000076,0.5045999908000001,27.3,67.33
OKE US 01/18/19 C25 Equity,5/10/2017,,51.11500168,24.5,0.5111500167999999,27.71,66.85
OKE US 01/18/19 C25 Equity,5/11/2017,,51.22000122,25.20000076,0.5122000122,27.61,64.39
OKE US 01/18/19 C25 Equity,5/12/2017,,51.08000183,25.29999924,0.5108000183,27.4,63.62
OKE US 01/18/19 C25 Equity,5/15/2017,,51.31000137,25.39999962,0.5131000137,28.11,68.22
OKE US 01/18/19 C25 Equity,5/16/2017,,50.84999847,24.89999962,0.5084999847,27.5,66.93
OKE US 01/18/19 C25 Equity,5/17/2017,,49.77500153,24.29999924,0.4977500153,26.5,67.02
OKE US 01/18/19 C25 Equity,5/18/2017,,49.875,23.89999962,0.49875,25.61,56.92
OKE US 01/18/19 C25 Equity,5/19/2017,,51.36999893,25.29999924,0.5136999893,27.3,61.54
OKE US 01/18/19 C25 Equity,5/22/2017,,51.70500183,25.70000076,0.5170500183,27.5,59.96
OKE US 01/18/19 C25 Equity,5/23/2017,,52.20500183,26.5,0.5220500183,28.0,60.94
OKE US 01/18/19 C25 Equity,5/24/2017,,52.75,26.70000076,0.5275,28.9,65.56
OKE US 01/18/19 C25 Equity,5/25/2017,,51.65999985,26.0,0.5165999984999999,28.3,69.13
OKE US 01/18/19 C25 Equity,5/26/2017,,51.70000076,25.79999924,0.5170000076,27.61,61.62
OKE US 01/18/19 C25 Equity,5/29/2017,,51.70000076,25.79999924,0.5170000076,27.61,61.62
OKE US 01/18/19 C25 Equity,5/30/2017,,49.90000153,24.5,0.4990000153,26.5,67.11
OKE US 01/18/19 C25 Equity,5/31/2017,,49.67499924,23.70000076,0.4967499924,25.71,61.31
OKE US 01/18/19 C25 Equity,6/1/2017,,50.38499832,24.39999962,0.5038499832,26.3,60.86
OKE US 01/18/19 C25 Equity,6/2/2017,,49.56999969,23.89999962,0.4956999969000001,26.5,70.16
OKE US 01/18/19 C25 Equity,6/5/2017,,49.34500122,23.39999962,0.4934500122,25.5,62.63
OKE US 01/18/19 C25 Equity,6/6/2017,,50.0,23.10000038,0.5,25.8,59.78
OKE US 01/18/19 C25 Equity,6/7/2017,,48.84000015,22.89999962,0.48840000149999996,25.8,70.23
OKE US 01/18/19 C25 Equity,6/8/2017,,48.45999908,23.0,0.4845999908000001,24.71,63.23
OKE US 01/18/19 C25 Equity,6/9/2017,,49.42499924,23.29999924,0.4942499924,25.21,57.59
OKE US 01/18/19 C25 Equity,6/12/2017,,49.93999863,24.20000076,0.49939998630000004,26.3,65.67
OKE US 01/18/19 C25 Equity,6/13/2017,,50.18999863,24.39999962,0.5018999863,26.0,60.19
OKE US 01/18/19 C25 Equity,6/14/2017,,49.79999924,22.79999924,0.49799999240000004,27.0,73.75
OKE US 01/18/19 C25 Equity,6/15/2017,,48.97999954,23.5,0.48979999539999997,25.4,65.79
OKE US 01/18/19 C25 Equity,6/16/2017,,50.90000153,24.29999924,0.5090000152999999,26.4,57.86
