,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
6346,NSC US 01/18/19 C100 Equity,7/5/2018,,153.16999819999998,52.70000076,1.531699982,55.21,46.95
6347,NSC US 01/18/19 C100 Equity,7/6/2018,,154.449997,53.40000153,1.54449997,56.41,47.21
6348,NSC US 01/18/19 C100 Equity,7/9/2018,,157.07000730000001,56.0,1.5707000730000003,59.1,49.41
6349,NSC US 01/18/19 C100 Equity,7/10/2018,,158.8500061,58.40000153,1.588500061,60.6,48.47
6350,NSC US 01/18/19 C100 Equity,7/11/2018,,155.97000119999998,55.29999924,1.5597000119999997,57.6,46.16
6351,NSC US 01/18/19 C100 Equity,7/12/2018,,157.4349976,57.5,1.574349976,59.3,48.82
6352,NSC US 01/18/19 C100 Equity,7/13/2018,,159.58000180000002,58.20000076,1.5958000180000003,61.6,51.2
6353,NSC US 01/18/19 C100 Equity,7/16/2018,,155.36999509999998,54.70000076,1.5536999509999998,56.0,37.27
6354,NSC US 01/18/19 C100 Equity,7/17/2018,,155.0200043,54.20000076,1.550200043,56.91,48.46
6355,NSC US 01/18/19 C100 Equity,7/18/2018,,160.08999630000002,59.90000153,1.6008999630000003,61.8,49.63
6356,NSC US 01/18/19 C100 Equity,7/19/2018,,160.53300480000001,59.09999847,1.6053300480000001,62.5,51.99
6357,NSC US 01/18/19 C100 Equity,7/20/2018,,161.83999630000002,60.79999924,1.6183999630000003,63.3,49.14
6358,NSC US 01/18/19 C100 Equity,7/23/2018,,162.9400024,61.70000076,1.629400024,64.2,48.24
6359,NSC US 01/18/19 C100 Equity,7/24/2018,,160.36999509999998,58.70000076,1.6036999509999998,62.21,51.69
6360,NSC US 01/18/19 C100 Equity,7/25/2018,,167.8500061,59.79999924,1.678500061,68.7,47.77
6361,NSC US 01/18/19 C100 Equity,7/26/2018,,169.574997,67.5,1.69574997,70.91,52.61
6362,NSC US 01/18/19 C100 Equity,7/27/2018,,168.2299957,66.09999847,1.682299957,69.0,47.67
6363,NSC US 01/18/19 C100 Equity,7/30/2018,,168.33000180000002,68.0,1.6833000180000002,69.41,52.19
6364,NSC US 01/18/19 C100 Equity,7/31/2018,,169.11999509999998,67.80000305,1.6911999509999998,70.1,51.33
6365,NSC US 01/18/19 C100 Equity,8/1/2018,,167.8999939,67.30000305,1.6789999389999999,69.41,55.58
6366,NSC US 01/18/19 C100 Equity,8/2/2018,,169.33000180000002,68.80000305,1.6933000180000002,69.91,48.21
6367,NSC US 01/18/19 C100 Equity,8/3/2018,,171.63000490000002,69.69999695,1.7163000490000002,74.0,58.74
6368,NSC US 01/18/19 C100 Equity,8/6/2018,,172.7350006,72.80000305,1.727350006,75.6,63.53
6369,NSC US 01/18/19 C100 Equity,8/7/2018,,173.22000119999998,73.0,1.7322000119999998,75.31,58.01
6370,NSC US 01/18/19 C100 Equity,8/8/2018,,172.9799957,71.30000305,1.729799957,75.91,64.43
6371,NSC US 01/18/19 C100 Equity,8/9/2018,,171.71000669999998,70.30000305,1.7171000669999998,74.6,63.92
6372,NSC US 01/18/19 C100 Equity,8/10/2018,,171.94500730000001,70.59999847,1.7194500730000002,74.7,63.43
6373,NSC US 01/18/19 C100 Equity,8/13/2018,,170.9900055,69.80000305,1.7099000549999999,73.91,64.86
6374,NSC US 01/18/19 C100 Equity,8/14/2018,,172.3099976,71.0,1.723099976,75.2,65.5
6375,NSC US 01/18/19 C100 Equity,8/15/2018,,171.7400055,70.30000305,1.717400055,74.7,66.0
6376,NSC US 01/18/19 C100 Equity,8/16/2018,,173.3099976,72.09999847,1.733099976,76.1,65.88
6377,NTAP US 01/18/19 C20 Equity,11/14/2016,,34.92499924,13.60000038,0.3492499924,17.21,57.7
6378,NTAP US 01/18/19 C20 Equity,11/15/2016,,34.85499954,13.60000038,0.34854999540000003,17.15,56.8
6379,NTAP US 01/18/19 C20 Equity,11/16/2016,,34.69499969,13.60000038,0.34854999540000003,17.3,57.94
6380,NTAP US 01/18/19 C20 Equity,11/17/2016,,36.90000153,13.60000038,0.34854999540000003,19.86,61.84
6381,NTAP US 01/18/19 C20 Equity,11/18/2016,,36.99000168,13.60000038,0.34854999540000003,19.8,61.59
6382,NTAP US 01/18/19 C20 Equity,11/21/2016,,37.11999893,13.60000038,0.34854999540000003,19.0,55.29
6383,NTAP US 01/18/19 C20 Equity,11/22/2016,,36.74000168,13.60000038,0.34854999540000003,19.0,57.45
6384,NTAP US 01/18/19 C20 Equity,11/23/2016,,36.29999924,13.60000038,0.34854999540000003,18.75,57.89
6385,NTAP US 01/18/19 C20 Equity,11/24/2016,,36.29999924,13.60000038,0.34854999540000003,18.75,57.89
6386,NTAP US 01/18/19 C20 Equity,11/25/2016,,36.45899963,14.80000019,0.3645899963,18.65,57.51
6387,NTAP US 01/18/19 C20 Equity,11/28/2016,,36.40000153,16.20000076,0.3640000153,17.5,46.17
6388,NTAP US 01/18/19 C20 Equity,11/29/2016,,36.49499893,16.20000076,0.3640000153,18.55,56.57
6389,NTAP US 01/18/19 C20 Equity,11/30/2016,,36.58499908,16.20000076,0.3640000153,18.46,54.14
6390,NTAP US 01/18/19 C20 Equity,12/1/2016,,35.43999863,16.20000076,0.3640000153,17.96,56.58
6391,NTAP US 01/18/19 C20 Equity,12/2/2016,,35.93999863,16.20000076,0.3640000153,18.15,55.8
6392,NTAP US 01/18/19 C20 Equity,12/5/2016,,35.5,16.20000076,0.3640000153,17.96,56.71
6393,NTAP US 01/18/19 C20 Equity,12/6/2016,,35.97000122,16.20000076,0.3640000153,18.05,55.83
6394,NTAP US 01/18/19 C20 Equity,12/7/2016,,36.43999863,16.20000076,0.3640000153,17.46,46.39
6395,NTAP US 01/18/19 C20 Equity,12/8/2016,,36.29000092,16.20000076,0.3640000153,18.9,61.17
6396,NTAP US 01/18/19 C20 Equity,12/9/2016,,36.39500046,16.20000076,0.3640000153,17.8,49.13
6397,NTAP US 01/18/19 C20 Equity,12/12/2016,,35.84999847,14.75,0.35849998470000005,18.25,56.26
6398,NTAP US 01/18/19 C20 Equity,12/13/2016,,36.0,14.75,0.35849998470000005,17.86,52.46
6399,NTAP US 01/18/19 C20 Equity,12/14/2016,,36.18989944,14.75,0.35849998470000005,18.55,57.87
6400,NTAP US 01/18/19 C20 Equity,12/15/2016,,36.99000168,16.25,0.3699000168,19.05,56.7
6401,NTAP US 01/18/19 C20 Equity,12/16/2016,,36.50500107,16.20000076,0.3650500107,18.96,58.44
6402,NTAP US 01/18/19 C20 Equity,12/19/2016,,36.70999908,16.20000076,0.3650500107,18.96,58.37
6403,NTAP US 01/18/19 C20 Equity,12/20/2016,,36.80500031,16.64999962,0.36805000309999997,18.9,56.52
6404,NTAP US 01/18/19 C20 Equity,12/21/2016,,36.41999817,16.64999962,0.36805000309999997,18.8,57.96
6405,NTAP US 01/18/19 C20 Equity,12/22/2016,,36.18000031,16.64999962,0.36805000309999997,18.75,58.75
6406,NTAP US 01/18/19 C20 Equity,12/23/2016,,36.29999924,16.64999962,0.36805000309999997,18.75,58.87
6407,NTAP US 01/18/19 C20 Equity,12/26/2016,,36.29999924,16.64999962,0.36805000309999997,18.75,58.87
6408,NTAP US 01/18/19 C20 Equity,12/27/2016,,36.61999893,16.35000038,0.36619998930000003,18.8,58.19
6409,NTAP US 01/18/19 C20 Equity,12/28/2016,,35.875,16.0,0.35875,17.86,54.09
6410,NTAP US 01/18/19 C20 Equity,12/29/2016,,35.65000153,14.5,0.3565000153,17.71,52.78
6411,NTAP US 01/18/19 C20 Equity,12/30/2016,,35.24000168,14.5,0.3565000153,17.71,55.81
6412,NTAP US 01/18/19 C20 Equity,1/2/2017,,35.24000168,14.5,0.3565000153,17.71,55.81
6413,NTAP US 01/18/19 C20 Equity,1/3/2017,,35.50999832,14.5,0.3565000153,17.75,55.52
6414,NTAP US 01/18/19 C20 Equity,1/4/2017,,35.70000076,14.85000038,0.3570000076,18.36,60.06
6415,NTAP US 01/18/19 C20 Equity,1/5/2017,,35.36999893,15.19999981,0.3536999893,17.86,58.06
6416,NTAP US 01/18/19 C20 Equity,1/6/2017,,35.25,14.5,0.3525,17.71,57.88
6417,NTAP US 01/18/19 C20 Equity,1/9/2017,,35.25999832,14.89999962,0.3525999832,17.61,56.87
6418,NTAP US 01/18/19 C20 Equity,1/10/2017,,35.27999878,15.44999981,0.3527999878,17.8,58.56
6419,NTAP US 01/18/19 C20 Equity,1/11/2017,,35.61000061,15.44999981,0.3527999878,17.96,58.19
6420,NTAP US 01/18/19 C20 Equity,1/12/2017,,35.84000015,15.44999981,0.3527999878,17.86,55.91
6421,NTAP US 01/18/19 C20 Equity,1/13/2017,,35.92499924,15.44999981,0.3527999878,18.0,56.27
6422,NTAP US 01/18/19 C20 Equity,1/16/2017,,35.92499924,15.44999981,0.3527999878,18.0,56.27
6423,NTAP US 01/18/19 C20 Equity,1/17/2017,,35.54000092,15.69999981,0.3554000092,18.25,62.58
6424,NTAP US 01/18/19 C20 Equity,1/18/2017,,35.99000168,15.64999962,0.3599000168,17.8,55.04
6425,NTAP US 01/18/19 C20 Equity,1/19/2017,,35.84989929,15.5,0.35849899290000004,17.96,56.38
6426,NTAP US 01/18/19 C20 Equity,1/20/2017,,36.36000061,15.5,0.35849899290000004,17.71,49.59
6427,NTAP US 01/18/19 C20 Equity,1/23/2017,,36.15999985,16.29999924,0.36159999849999996,17.36,46.98
6428,NTAP US 01/18/19 C20 Equity,1/24/2017,,37.55500031,16.29999924,0.36159999849999996,18.5,45.9
6429,NTAP US 01/18/19 C20 Equity,1/25/2017,,37.95999908,16.29999924,0.36159999849999996,19.9,56.97
6430,NTAP US 01/18/19 C20 Equity,1/26/2017,,37.59999847,16.29999924,0.36159999849999996,19.96,59.22
6431,NTAP US 01/18/19 C20 Equity,1/27/2017,,37.75999832,16.29999924,0.36159999849999996,20.0,59.73
6432,NTAP US 01/18/19 C20 Equity,1/30/2017,,38.06499863,16.29999924,0.36159999849999996,20.75,64.33
6433,NTAP US 01/18/19 C20 Equity,1/31/2017,,38.27999878,16.29999924,0.36159999849999996,20.11,57.16
6434,NTAP US 01/18/19 C20 Equity,2/1/2017,,38.04999924,16.29999924,0.36159999849999996,20.71,66.19
6435,NTAP US 01/18/19 C20 Equity,2/2/2017,,38.25500107,16.29999924,0.36159999849999996,20.15,59.6
6436,NTAP US 01/18/19 C20 Equity,2/3/2017,,38.29999924,16.29999924,0.36159999849999996,20.3,59.84
6437,NTAP US 01/18/19 C20 Equity,2/6/2017,,38.36999893,16.29999924,0.36159999849999996,21.0,66.61
6438,NTAP US 01/18/19 C20 Equity,2/7/2017,,38.79499817,16.29999924,0.36159999849999996,20.46,57.59
6439,NTAP US 01/18/19 C20 Equity,2/8/2017,,38.93000031,16.29999924,0.36159999849999996,21.5,67.06
6440,NTAP US 01/18/19 C20 Equity,2/9/2017,,39.34500122,16.29999924,0.36159999849999996,20.11,48.01
6441,NTAP US 01/18/19 C20 Equity,2/10/2017,,39.4598999,16.29999924,0.36159999849999996,22.0,67.04
6442,NTAP US 01/18/19 C20 Equity,2/13/2017,,39.56000137,16.29999924,0.36159999849999996,22.0,65.6
6443,NTAP US 01/18/19 C20 Equity,2/14/2017,,39.50500107,16.29999924,0.36159999849999996,21.36,59.39
6444,NTAP US 01/18/19 C20 Equity,2/15/2017,,38.88999939,16.29999924,0.36159999849999996,21.5,66.22
6445,NTAP US 01/18/19 C20 Equity,2/16/2017,,40.47000122,16.29999924,0.36159999849999996,23.0,67.7
6446,NTAP US 01/18/19 C20 Equity,2/17/2017,,40.12990189,16.29999924,0.36159999849999996,21.9,60.03
6447,NTAP US 01/18/19 C20 Equity,2/20/2017,,40.12990189,16.29999924,0.36159999849999996,21.9,60.03
6448,NTAP US 01/18/19 C20 Equity,2/21/2017,,40.5,16.29999924,0.36159999849999996,23.0,68.13
6449,NTAP US 01/18/19 C20 Equity,2/22/2017,,40.70500183,16.29999924,0.36159999849999996,23.0,66.83
6450,NTAP US 01/18/19 C20 Equity,2/23/2017,,40.89500046,16.29999924,0.36159999849999996,23.36,68.35
6451,NTAP US 01/18/19 C20 Equity,2/24/2017,,40.90999985,16.29999924,0.36159999849999996,23.05,65.82
6452,NTAP US 01/18/19 C20 Equity,2/27/2017,,41.20999908,20.45000076,0.41209999080000004,23.5,67.82
6453,NTAP US 01/18/19 C20 Equity,2/28/2017,,41.81990051,20.45000076,0.41209999080000004,24.0,67.8
6454,NTAP US 01/18/19 C20 Equity,3/1/2017,,42.94499969,20.45000076,0.41209999080000004,25.5,72.9
6455,NTAP US 01/18/19 C20 Equity,3/2/2017,,42.25,20.45000076,0.41209999080000004,23.3,54.95
6456,NTAP US 01/18/19 C20 Equity,3/3/2017,,42.76499939,20.45000076,0.41209999080000004,25.0,68.63
6457,NTAP US 01/18/19 C20 Equity,3/6/2017,,42.59999847,20.45000076,0.41209999080000004,24.71,67.06
6458,NTAP US 01/18/19 C20 Equity,3/7/2017,,42.65000153,20.45000076,0.41209999080000004,25.0,70.15
6459,NTAP US 01/18/19 C20 Equity,3/8/2017,,42.13999939,20.45000076,0.41209999080000004,23.11,52.87
6460,NTAP US 01/18/19 C20 Equity,3/9/2017,,41.99499893,19.54999924,0.4199499893,24.5,69.75
6461,NTAP US 01/18/19 C20 Equity,3/10/2017,,42.15000153,19.54999924,0.4199499893,24.3,66.55
6462,NTAP US 01/18/19 C20 Equity,3/13/2017,,42.01499939,19.54999924,0.4199499893,25.0,74.28
6463,NTAP US 01/18/19 C20 Equity,3/14/2017,,42.00999832,19.54999924,0.4199499893,24.5,70.32
6464,NTAP US 01/18/19 C20 Equity,3/15/2017,,42.22000122,19.54999924,0.4199499893,24.5,68.81
6465,NTAP US 01/18/19 C20 Equity,3/16/2017,,42.17499924,19.54999924,0.4199499893,24.15,65.57
6466,NTAP US 01/18/19 C20 Equity,3/17/2017,,42.11500168,20.0,0.42115001679999997,24.96,73.78
6467,NTAP US 01/18/19 C20 Equity,3/20/2017,,41.95500183,20.25,0.4195500183,24.25,68.34
6468,NTAP US 01/18/19 C20 Equity,3/21/2017,,40.875,18.54999924,0.40875,23.5,69.45
6469,NTAP US 01/18/19 C20 Equity,3/22/2017,,40.97999954,18.5,0.4097999954,23.4,67.9
6470,NTAP US 01/18/19 C20 Equity,3/23/2017,,40.96500015,18.5,0.4096500015,22.61,60.33
6471,NTAP US 01/18/19 C20 Equity,3/24/2017,,40.86999893,18.5,0.4086999893,23.46,69.56
6472,NTAP US 01/18/19 C20 Equity,3/27/2017,,40.93000031,18.5,0.4093000031,22.96,65.69
6473,NTAP US 01/18/19 C20 Equity,3/28/2017,,41.19499969,18.64999962,0.4119499969,23.5,69.09
6474,NTAP US 01/18/19 C20 Equity,3/29/2017,,41.56999969,19.0,0.41569999690000004,23.5,66.23
6475,NTAP US 01/18/19 C20 Equity,3/30/2017,,41.88999939,19.5,0.4188999939,24.0,68.47
6476,NTAP US 01/18/19 C20 Equity,3/31/2017,,41.90499878,19.5,0.4190499878,24.46,71.68
6477,NTAP US 01/18/19 C20 Equity,4/3/2017,,41.65000153,19.14999962,0.41650001529999997,24.0,68.99
6478,NTAP US 01/18/19 C20 Equity,4/4/2017,,41.16009903,19.04999924,0.41160099029999997,24.0,72.7
6479,NTAP US 01/18/19 C20 Equity,4/5/2017,,40.89500046,19.0,0.40895000459999997,24.0,72.09
6480,NTAP US 01/18/19 C20 Equity,4/6/2017,,41.04499817,18.5,0.4104499817,23.46,66.22
6481,NTAP US 01/18/19 C20 Equity,4/7/2017,,40.79499817,18.64999962,0.4079499817,23.46,68.65
6482,NTAP US 01/18/19 C20 Equity,4/10/2017,,40.38999939,19.14999962,0.4038999939,23.46,72.8
6483,NTAP US 01/18/19 C20 Equity,4/11/2017,,40.52999878,18.04999924,0.4052999878,23.0,68.07
6484,NTAP US 01/18/19 C20 Equity,4/12/2017,,39.63499832,19.25,0.39634998320000003,22.5,69.56
6485,NTAP US 01/18/19 C20 Equity,4/13/2017,,39.53499985,17.54999924,0.39534999849999997,22.5,71.21
6486,NTAP US 01/18/19 C20 Equity,4/14/2017,,39.53499985,17.54999924,0.39534999849999997,22.5,71.21
6487,NTAP US 01/18/19 C20 Equity,4/17/2017,,39.81000137,17.54999924,0.39810001370000003,22.46,69.55
6488,NTAP US 01/18/19 C20 Equity,4/18/2017,,39.75,17.54999924,0.3975,22.46,70.05
6489,NTAP US 01/18/19 C20 Equity,4/19/2017,,39.72999954,17.54999924,0.3972999954,22.5,71.01
6490,NTAP US 01/18/19 C20 Equity,4/20/2017,,40.36999893,18.0,0.4036999893,22.9,70.06
6491,NTAP US 01/18/19 C20 Equity,4/21/2017,,39.54000092,17.60000038,0.39540000919999996,22.5,72.33
6492,NTAP US 01/18/19 C20 Equity,4/24/2017,,39.95500183,18.0,0.39955001830000003,22.96,72.96
6493,NTAP US 01/18/19 C20 Equity,4/25/2017,,39.97499847,18.10000038,0.3997499847,22.71,70.55
6494,NTAP US 01/18/19 C20 Equity,4/26/2017,,39.58000183,19.54999924,0.3958000183,22.36,70.32
6495,NTAP US 01/18/19 C20 Equity,4/27/2017,,39.74000168,17.5,0.3974000168,22.36,69.24
6496,NTAP US 01/18/19 C20 Equity,4/28/2017,,39.84000015,17.70000076,0.3984000015,22.5,69.52
6497,NTAP US 01/18/19 C20 Equity,5/1/2017,,40.15999985,17.60000038,0.4015999985,22.46,66.72
6498,NTAP US 01/18/19 C20 Equity,5/2/2017,,40.09999847,18.95000076,0.40099998470000003,22.96,72.37
6499,NTAP US 01/18/19 C20 Equity,5/3/2017,,40.04000092,17.54999924,0.40040000919999996,22.5,68.05
6500,NTAP US 01/18/19 C20 Equity,5/4/2017,,39.78499985,17.70000076,0.39784999849999997,22.5,69.87
6501,NTAP US 01/18/19 C20 Equity,5/5/2017,,40.13000107,17.5,0.4013000107,22.46,66.56
6502,NTAP US 01/18/19 C20 Equity,5/8/2017,,40.10499954,18.0,0.4010499954,22.8,70.4
6503,NTAP US 01/18/19 C20 Equity,5/9/2017,,40.125,18.04999924,0.40125,22.86,70.45
6504,NTAP US 01/18/19 C20 Equity,5/10/2017,,40.39500046,18.04999924,0.40395000459999997,22.46,64.12
6505,NTAP US 01/18/19 C20 Equity,5/11/2017,,40.00999832,18.04999924,0.4000999832,22.96,72.3
6506,NTAP US 01/18/19 C20 Equity,5/12/2017,,39.77000046,17.64999962,0.3977000046,22.5,70.18
6507,NTAP US 01/18/19 C20 Equity,5/15/2017,,41.43999863,18.54999924,0.41439998629999997,23.5,66.73
6508,NTAP US 01/18/19 C20 Equity,5/16/2017,,41.59999847,19.04999924,0.41599998470000005,23.96,70.09
6509,NTAP US 01/18/19 C20 Equity,5/17/2017,,40.31999969,18.10000038,0.4031999969,23.0,70.72
6510,NTAP US 01/18/19 C20 Equity,5/18/2017,,40.16500092,19.04999924,0.4016500092,22.15,63.71
6511,NTAP US 01/18/19 C20 Equity,5/19/2017,,39.50999832,17.5,0.3950999832,22.0,67.46
6512,NTAP US 01/18/19 C20 Equity,5/22/2017,,40.01499939,18.10000038,0.4001499939,22.0,63.77
6513,NTAP US 01/18/19 C20 Equity,5/23/2017,,39.48500061,18.45000076,0.3948500061,21.15,59.38
6514,NTAP US 01/18/19 C20 Equity,5/24/2017,,39.56499863,17.25,0.3956499863,22.0,68.11
6515,NTAP US 01/18/19 C20 Equity,5/25/2017,,40.95999908,18.70000076,0.40959999080000004,22.75,63.32
6516,NTAP US 01/18/19 C20 Equity,5/26/2017,,40.24499893,19.54999924,0.40244998930000003,21.36,54.21
6517,NTAP US 01/18/19 C20 Equity,5/29/2017,,40.24499893,19.54999924,0.40244998930000003,21.36,54.21
6518,NTAP US 01/18/19 C20 Equity,5/30/2017,,40.44499969,19.85000038,0.40444999690000005,21.5,54.49
6519,NTAP US 01/18/19 C20 Equity,5/31/2017,,40.50500107,19.64999962,0.40505001069999996,21.5,54.17
6520,NTAP US 01/18/19 C20 Equity,6/1/2017,,39.64500046,19.29999924,0.39645000459999996,21.11,58.53
6521,NTAP US 01/18/19 C20 Equity,6/2/2017,,39.41500092,18.89999962,0.3941500092,20.36,51.61
6522,NTAP US 01/18/19 C20 Equity,6/5/2017,,38.95999908,17.79999924,0.3895999908,20.11,54.12
6523,NTAP US 01/18/19 C20 Equity,6/6/2017,,38.69499969,16.5,0.38694999690000004,21.3,70.62
6524,NTAP US 01/18/19 C20 Equity,6/7/2017,,39.26499939,17.0,0.3926499939,21.86,70.98
6525,NTAP US 01/18/19 C20 Equity,6/8/2017,,39.98500061,17.54999924,0.3998500061,21.86,64.52
6526,NTAP US 01/18/19 C20 Equity,6/9/2017,,39.5,17.04999924,0.395,22.0,70.87
6527,NTAP US 01/18/19 C20 Equity,6/12/2017,,38.86500168,16.54999924,0.3886500168,21.5,71.07
6528,NTAP US 01/18/19 C20 Equity,6/13/2017,,38.90499878,16.64999962,0.3890499878,21.5,70.36
6529,NTAP US 01/18/19 C20 Equity,6/14/2017,,38.09000015,15.55000019,0.38090000150000003,20.5,67.07
6530,NTAP US 01/18/19 C20 Equity,6/15/2017,,37.94499969,15.55000019,0.37944999690000003,20.4,68.69
6531,NTAP US 01/18/19 C20 Equity,6/16/2017,,37.97499847,15.55000019,0.37974998470000004,20.5,69.23
6532,NTAP US 01/18/19 C20 Equity,6/19/2017,,38.40499878,16.0,0.3840499878,20.61,66.68
6533,NTAP US 01/18/19 C20 Equity,6/20/2017,,38.27999878,16.0,0.3827999878,20.96,71.66
6534,NTAP US 01/18/19 C20 Equity,6/21/2017,,38.58499908,16.0,0.38584999080000004,21.0,69.84
6535,NTAP US 01/18/19 C20 Equity,6/22/2017,,39.125,16.5,0.39125,21.5,70.53
6536,NTAP US 01/18/19 C20 Equity,6/23/2017,,39.88000107,17.0,0.3988000107,21.96,68.33
6537,NTAP US 01/18/19 C20 Equity,6/26/2017,,40.27000046,17.54999924,0.4027000046,22.5,70.77
6538,NTAP US 01/18/19 C20 Equity,6/27/2017,,39.65000153,17.5,0.39650001529999995,22.46,75.84
6539,NTAP US 01/18/19 C20 Equity,6/28/2017,,40.40999985,17.5,0.4040999985,22.4,67.96
6540,NTAP US 01/18/19 C20 Equity,6/29/2017,,40.09999847,17.5,0.40099998470000003,22.46,71.12
6541,NTAP US 01/18/19 C20 Equity,6/30/2017,,40.11999893,17.54999924,0.4011999893,22.5,71.48
6542,NTAP US 01/18/19 C20 Equity,7/3/2017,,39.56999969,17.54999924,0.3956999969,22.5,75.62
6543,NTAP US 01/18/19 C20 Equity,7/4/2017,,39.56999969,17.54999924,0.3956999969,22.5,75.62
6544,NTAP US 01/18/19 C20 Equity,7/5/2017,,39.63999939,17.54999924,0.3963999939,22.5,73.28
6545,NTAP US 01/18/19 C20 Equity,7/6/2017,,38.29000092,16.0,0.38290000919999995,20.96,70.16
6546,NTAP US 01/18/19 C20 Equity,7/7/2017,,38.70500183,16.04999924,0.3870500183,21.0,67.26
6547,NTAP US 01/18/19 C20 Equity,7/10/2017,,38.61000061,16.5,0.3861000061,21.46,73.22
6548,NTAP US 01/18/19 C20 Equity,7/11/2017,,39.05009842,16.5,0.39050098419999996,21.4,68.79
6549,NTAP US 01/18/19 C20 Equity,7/12/2017,,40.15999985,17.5,0.4015999985,22.46,69.97
6550,NTAP US 01/18/19 C20 Equity,7/13/2017,,41.38000107,19.0,0.4138000107,23.96,74.9
6551,NTAP US 01/18/19 C20 Equity,7/14/2017,,43.69499969,21.0,0.4369499969,25.96,74.53
6552,NTAP US 01/18/19 C20 Equity,7/17/2017,,43.61000061,21.0,0.4361000061,26.0,76.05
6553,NTAP US 01/18/19 C20 Equity,7/18/2017,,43.75500107,21.0,0.4375500107,25.96,74.15
6554,NTAP US 01/18/19 C20 Equity,7/19/2017,,44.15499878,22.0,0.4415499878,26.5,75.99
6555,NTAP US 01/18/19 C20 Equity,7/20/2017,,44.63000107,22.0,0.44630001069999997,26.55,71.73
6556,NTAP US 01/18/19 C20 Equity,7/21/2017,,44.75,22.5,0.4475,27.11,76.41
6557,NTAP US 01/18/19 C20 Equity,7/24/2017,,44.84999847,22.5,0.4484999847,27.46,79.86
6558,NTAP US 01/18/19 C20 Equity,7/25/2017,,44.77000046,22.5,0.4477000046,27.36,79.21
6559,NTAP US 01/18/19 C20 Equity,7/26/2017,,44.36000061,22.04999924,0.4436000061,27.0,78.93
6560,NTAP US 01/18/19 C20 Equity,7/27/2017,,43.91500092,21.54999924,0.43915000919999997,26.5,77.47
6561,NTAP US 01/18/19 C20 Equity,7/28/2017,,43.5,21.0,0.435,25.96,75.69
6562,NTAP US 01/18/19 C20 Equity,7/31/2017,,43.40000153,21.04999924,0.4340000153,26.0,77.6
6563,NTAP US 01/18/19 C20 Equity,8/1/2017,,43.54000092,21.14999962,0.4354000092,26.0,75.68
6564,NTAP US 01/18/19 C20 Equity,8/2/2017,,43.40000153,21.04999924,0.4340000153,26.0,77.64
6565,NTAP US 01/18/19 C20 Equity,8/3/2017,,42.88000107,20.64999962,0.4288000107,25.5,77.47
6566,NTAP US 01/18/19 C20 Equity,8/4/2017,,42.77999878,20.5,0.4277999878,25.46,78.47
6567,NTAP US 01/18/19 C20 Equity,8/7/2017,,42.75,20.5,0.4275,25.46,79.07
6568,NTAP US 01/18/19 C20 Equity,8/8/2017,,42.65999985,20.5,0.42659999849999997,25.4,79.73
6569,NTAP US 01/18/19 C20 Equity,8/9/2017,,42.25,20.04999924,0.4225,25.0,79.51
6570,NTAP US 01/18/19 C20 Equity,8/10/2017,,41.27999878,19.10000038,0.4127999878,24.0,77.81
6571,NTAP US 01/18/19 C20 Equity,8/11/2017,,41.5,19.0,0.415,24.0,75.83
6572,NTAP US 01/18/19 C20 Equity,8/14/2017,,42.03499985,19.54999924,0.4203499985,24.5,76.72
6573,NTAP US 01/18/19 C20 Equity,8/15/2017,,41.97999954,20.0,0.4197999954,25.0,82.86
6574,NTAP US 01/18/19 C20 Equity,8/16/2017,,42.40000153,20.0,0.4240000153,24.96,78.3
6575,NTAP US 01/18/19 C20 Equity,8/17/2017,,39.65499878,17.60000038,0.3965499878,22.5,77.89
6576,NTAP US 01/18/19 C20 Equity,8/18/2017,,39.375,17.04999924,0.39375,22.0,74.97
6577,NTAP US 01/18/19 C20 Equity,8/21/2017,,38.97000122,16.54999924,0.3897000122,21.5,73.14
6578,NTAP US 01/18/19 C20 Equity,8/22/2017,,38.72000122,16.5,0.3872000122,21.5,76.0
6579,NTAP US 01/18/19 C20 Equity,8/23/2017,,38.69499969,16.10000038,0.38694999690000004,21.0,71.09
6580,NTAP US 01/18/19 C20 Equity,8/24/2017,,38.81000137,16.5,0.3881000137,21.46,74.9
6581,NTAP US 01/18/19 C20 Equity,8/25/2017,,38.56499863,16.5,0.38564998629999997,21.46,77.02
6582,NTAP US 01/18/19 C20 Equity,8/28/2017,,38.31000137,16.04999924,0.3831000137,21.0,74.19
6583,NTAP US 01/18/19 C20 Equity,8/29/2017,,38.02999878,15.55000019,0.3802999878,20.5,71.95
6584,NTAP US 01/18/19 C20 Equity,8/30/2017,,38.20000076,15.55000019,0.3820000076,20.5,70.7
6585,NTAP US 01/18/19 C20 Equity,8/31/2017,,38.68000031,16.0,0.38680000309999996,21.0,71.56
6586,NTAP US 01/18/19 C20 Equity,9/1/2017,,38.67499924,16.20000076,0.38674999239999996,21.0,72.02
6587,NTAP US 01/18/19 C20 Equity,9/4/2017,,38.67499924,16.20000076,0.38674999239999996,21.0,72.02
6588,NTAP US 01/18/19 C20 Equity,9/5/2017,,37.95999908,15.55000019,0.3795999908,20.5,73.48
