,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
65,CNA US 08/17/18 C28 Equity,3/19/2018,,51.90000153,23.70000076,51.90000153,24.21,58.11
66,CNA US 08/17/18 C28 Equity,3/20/2018,,52.16999817,23.89999962,52.16999817,24.61,64.24
67,CNA US 08/17/18 C28 Equity,3/21/2018,,51.91999817,23.89999962,51.91999817,24.3,62.3
68,CNA US 08/17/18 C28 Equity,3/22/2018,,50.36000061,22.20000076,50.36000061,22.8,62.4
69,CNA US 08/17/18 C28 Equity,3/23/2018,,49.29999924,21.10000038,49.29999924,21.71,59.81
70,CNA US 08/17/18 C28 Equity,3/26/2018,,50.08000183,22.0,50.08000183,22.4,58.77
71,CNA US 08/17/18 C28 Equity,3/27/2018,,49.15999985,21.0,49.15999985,21.5,58.35
72,CNA US 08/17/18 C28 Equity,3/28/2018,,49.88999939,21.70000076,49.88999939,22.3,62.48
73,CNA US 08/17/18 C28 Equity,3/29/2018,,49.49000168,21.29999924,49.49000168,21.9,62.35
74,CNA US 08/17/18 C28 Equity,3/30/2018,,49.49000168,21.29999924,49.49000168,21.9,62.35
75,CNA US 08/17/18 C28 Equity,4/2/2018,,48.40000153,20.39999962,48.40000153,20.8,61.44
76,CNA US 08/17/18 C28 Equity,4/3/2018,,48.65999985,20.5,48.65999985,21.0,59.91
77,CNA US 08/17/18 C28 Equity,4/4/2018,,49.29999924,21.10000038,49.29999924,21.71,63.48
78,CNA US 08/17/18 C28 Equity,4/5/2018,,49.56000137,21.5,49.56000137,21.9,62.08
79,CNA US 08/17/18 C28 Equity,4/6/2018,,48.45000076,20.29999924,48.45000076,20.8,60.83
80,CNA US 08/17/18 C28 Equity,4/9/2018,,48.61999893,20.60000038,48.61999893,21.0,63.47
81,CNA US 08/17/18 C28 Equity,4/10/2018,,49.02000046,20.79999924,49.02000046,21.4,64.64
82,CNA US 08/17/18 C28 Equity,4/11/2018,,48.70000076,20.5,48.70000076,20.9,56.62
