,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
49,STAY US 01/18/19 C10 Equity,7/27/2018,,21.49500084,10.39999962,2149.500084,12.7,132.86
50,STAY US 01/18/19 C10 Equity,7/30/2018,,21.17499924,10.19999981,2117.4999239999997,12.0,117.12
51,STAY US 01/18/19 C10 Equity,7/31/2018,,21.30500031,10.19999981,2130.500031,12.4,129.66
52,STAY US 01/18/19 C10 Equity,8/1/2018,,21.45999908,10.39999962,2145.999908,12.5,128.53
53,STAY US 01/18/19 C10 Equity,8/2/2018,,21.62999916,10.60000038,2162.999916,12.7,130.73
54,STAY US 01/18/19 C10 Equity,8/3/2018,,21.42000008,10.80000019,2142.000008,12.31,122.27
55,STAY US 01/18/19 C10 Equity,8/6/2018,,21.67499924,10.60000038,2167.4999239999997,12.61,126.45
56,STAY US 01/18/19 C10 Equity,8/7/2018,,21.64500046,10.60000038,2164.5000459999997,12.61,128.19
57,STAY US 01/18/19 C10 Equity,8/8/2018,,21.36000061,10.5,2136.000061,12.5,127.12
58,STAY US 01/18/19 C10 Equity,8/9/2018,,21.21999931,10.19999981,2121.999931,12.4,128.72
59,STAY US 01/18/19 C10 Equity,8/10/2018,,21.06500053,10.10000038,2106.5000529999998,12.2,126.66
60,STAY US 01/18/19 C10 Equity,8/13/2018,,21.07500076,10.5,2107.5000760000003,11.7,103.71
61,STAY US 01/18/19 C10 Equity,8/14/2018,,21.20000076,10.19999981,2120.0000760000003,12.31,127.39
62,STAY US 01/18/19 C10 Equity,8/15/2018,,20.84000015,9.89999962,2084.000015,11.9,124.48
63,STAY US 01/18/19 C10 Equity,8/16/2018,,21.01000023,10.10000038,2101.000023,12.11,126.99
64,STAY US 01/18/19 C10 Equity,8/17/2018,,20.79000092,10.39999962,2079.000092,11.5,108.55
65,STAY US 01/18/19 C10 Equity,8/20/2018,,20.79000092,10.39999962,2079.000092,11.5,108.55
66,STE US 09/21/18 C105 Equity,1/22/2018,,91.61000061,1.04999995,9161.000061,2.66,23.25
67,STE US 09/21/18 C105 Equity,1/23/2018,,91.65000153,1.04999995,9165.000152999999,2.6,23.0
68,STE US 09/21/18 C105 Equity,1/24/2018,,91.70999908,1.10000002,9170.999908,2.91,24.28
69,STE US 09/21/18 C105 Equity,1/25/2018,,91.84999847,1.0,9184.999847000001,3.5,26.61
70,STE US 09/21/18 C105 Equity,1/26/2018,,91.98999786,0.89999998,9198.999786,3.21,25.26
71,STE US 09/21/18 C105 Equity,1/29/2018,,92.75,1.64999998,9275.0,4.5,29.37
72,STE US 09/21/18 C105 Equity,1/30/2018,,92.37000275,1.60000002,9237.000275,3.41,25.8
73,STE US 09/21/18 C105 Equity,1/31/2018,,90.98000336,0.25,9098.000336,4.5,31.66
74,STE US 09/21/18 C105 Equity,2/1/2018,,91.43000031,0.80000001,9143.000031,3.41,27.29
75,STE US 09/21/18 C105 Equity,2/2/2018,,90.72499847,0.69999999,9072.499847000001,3.6,28.79
76,STE US 09/21/18 C105 Equity,2/5/2018,,88.41000366,0.30000001,8841.000366,4.41,34.79
77,STE US 09/21/18 C105 Equity,2/6/2018,,88.19000244,0.5,8819.000244,2.71,28.19
78,STE US 09/21/18 C105 Equity,2/7/2018,,86.41999817,0.2,8641.999817,2.0,26.93
79,STE US 09/21/18 C105 Equity,2/8/2018,,84.34500122,0.2,8641.999817,3.3,35.65
80,STE US 09/21/18 C105 Equity,2/9/2018,,85.59999847,0.2,8641.999817,2.5,30.55
81,STE US 09/21/18 C105 Equity,2/12/2018,,85.84999847,0.2,8641.999817,2.75,31.69
82,STE US 09/21/18 C105 Equity,2/13/2018,,85.75,0.1,8575.0,1.61,26.03
83,STE US 09/21/18 C105 Equity,2/14/2018,,88.41500092,0.25,8841.500092,2.05,26.4
84,STE US 09/21/18 C105 Equity,2/15/2018,,89.37999725,0.15000001,8937.999725,2.71,27.66
85,STE US 09/21/18 C105 Equity,2/16/2018,,90.19000244,0.44999999,9019.000244,2.91,27.61
86,STE US 09/21/18 C105 Equity,2/19/2018,,90.19000244,0.44999999,9019.000244,2.91,27.61
87,STE US 09/21/18 C105 Equity,2/20/2018,,89.66999817,0.44999999,8966.999817,2.55,26.54
88,STE US 09/21/18 C105 Equity,2/21/2018,,90.16999817,0.75,9016.999817,4.41,34.0
89,STE US 09/21/18 C105 Equity,2/22/2018,,90.68000031,0.75,9068.000031,2.0,23.01
90,STE US 09/21/18 C105 Equity,2/23/2018,,91.76999664,0.85000002,9176.999664,2.0,21.97
91,STE US 09/21/18 C105 Equity,2/26/2018,,92.53500366,1.0,9253.500366,2.35,22.59
92,STE US 09/21/18 C105 Equity,2/27/2018,,92.18499756,0.94999999,9218.499756,2.96,25.27
93,STE US 09/21/18 C105 Equity,2/28/2018,,91.43000031,0.80000001,9143.000031,2.66,24.88
94,STE US 09/21/18 C105 Equity,3/1/2018,,90.09500122,0.75,9009.500122,3.0,28.11
95,STE US 09/21/18 C105 Equity,3/2/2018,,89.80000305,0.64999998,8980.000305,2.8,27.62
96,STE US 09/21/18 C105 Equity,3/5/2018,,90.97000122,0.75,9097.000122,2.75,26.3
97,STE US 09/21/18 C105 Equity,3/6/2018,,93.01999664,1.14999998,9301.999664,2.1,21.11
98,STE US 09/21/18 C105 Equity,3/7/2018,,92.76000214,1.10000002,9276.000214,2.8,24.83
99,STE US 09/21/18 C105 Equity,3/8/2018,,93.18000031,1.20000005,9318.000031,3.1,25.62
100,STE US 09/21/18 C105 Equity,3/9/2018,,95.24990082,1.89999998,9524.990082,2.91,22.27
101,STE US 09/21/18 C105 Equity,3/12/2018,,95.95999908,1.79999995,9595.999908,3.21,23.06
102,STE US 09/21/18 C105 Equity,3/13/2018,,94.98000336,1.5,9498.000336,2.35,20.41
103,STE US 09/21/18 C105 Equity,3/14/2018,,94.83999634,1.60000002,9483.999634,2.5,21.21
104,STE US 09/21/18 C105 Equity,3/15/2018,,95.11000061,1.70000005,9511.000061,2.41,20.54
105,STE US 09/21/18 C105 Equity,3/16/2018,,95.44000244,1.75,9544.000244,5.0,30.49
106,STE US 09/21/18 C105 Equity,3/19/2018,,94.78500366,1.54999995,9478.500366,2.96,23.47
107,STE US 09/21/18 C105 Equity,3/20/2018,,94.66999817,1.39999998,9466.999817,2.16,20.34
108,STE US 09/21/18 C105 Equity,3/21/2018,,93.93000031,1.54999995,9393.000031,2.16,21.24
109,STE US 09/21/18 C105 Equity,3/22/2018,,92.0,0.25,9200.0,2.96,27.25
110,STE US 09/21/18 C105 Equity,3/23/2018,,89.83999634,0.89999998,8983.999634,2.46,27.85
111,STE US 09/21/18 C105 Equity,3/26/2018,,91.68000031,1.0,9168.000031,3.91,32.54
112,STE US 09/21/18 C105 Equity,3/27/2018,,90.44000244,0.15000001,9044.000244,2.75,29.41
113,STE US 09/21/18 C105 Equity,3/28/2018,,91.31999969,0.80000001,9131.999969,3.71,32.35
114,STE US 09/21/18 C105 Equity,3/29/2018,,93.44999695,0.25,9344.999695,3.5,29.28
115,STE US 09/21/18 C105 Equity,3/30/2018,,93.44999695,0.25,9344.999695,3.5,29.28
116,STE US 09/21/18 C105 Equity,4/2/2018,,91.11000061,0.05,9111.000061,1.9,24.5
117,STE US 09/21/18 C105 Equity,4/3/2018,,92.48999786,0.40000001,9248.999786,1.55,21.16
118,STE US 09/21/18 C105 Equity,4/4/2018,,92.97000122,0.05,9297.000122,3.3,29.61
119,STE US 09/21/18 C105 Equity,4/5/2018,,94.12999725,0.55000001,9412.999725,2.3,22.67
120,STE US 09/21/18 C105 Equity,4/6/2018,,92.34999847,0.2,9234.999847000001,3.3,29.96
121,STE US 09/21/18 C105 Equity,4/9/2018,,93.16999817,1.20000005,9316.999817,1.71,21.32
122,STE US 09/21/18 C105 Equity,4/10/2018,,94.22000122,1.14999998,9422.000122,1.75,20.45
123,STE US 09/21/18 C105 Equity,4/11/2018,,93.65000153,1.29999995,9365.000152999999,1.61,20.43
124,STE US 09/21/18 C105 Equity,4/12/2018,,94.44000244,0.80000001,9444.000244,1.75,20.34
125,STE US 09/21/18 C105 Equity,4/13/2018,,94.37000275,1.14999998,9437.000275,1.71,20.12
126,STE US 09/21/18 C105 Equity,4/16/2018,,95.92500305,1.0,9592.500305,2.55,22.93
127,STE US 09/21/18 C105 Equity,4/17/2018,,96.97000122,1.39999998,9697.000122,2.46,20.77
128,STE US 09/21/18 C105 Equity,4/18/2018,,96.91999817,1.10000002,9691.999817,2.16,19.15
129,STE US 09/21/18 C105 Equity,4/19/2018,,96.11000061,1.20000005,9611.000061,1.9,19.08
130,STE US 09/21/18 C105 Equity,4/20/2018,,96.02999878,1.45000005,9602.999878,1.9,19.28
131,STE US 09/21/18 C105 Equity,4/23/2018,,96.45999908,1.10000002,9645.999908,1.96,19.35
132,STE US 09/21/18 C105 Equity,4/24/2018,,95.08000183,1.20000005,9508.000183,1.65,19.59
133,STE US 09/21/18 C105 Equity,4/25/2018,,94.91999817,1.20000005,9491.999817,1.61,19.63
134,STE US 09/21/18 C105 Equity,4/26/2018,,95.90000153,1.29999995,9590.000152999999,1.71,19.13
135,STE US 09/21/18 C105 Equity,4/27/2018,,95.44000244,1.10000002,9544.000244,1.46,18.43
136,STE US 09/21/18 C105 Equity,4/30/2018,,94.59999847,0.89999998,9459.999847000001,1.46,19.62
137,STE US 09/21/18 C105 Equity,5/1/2018,,95.26999664,1.10000002,9526.999664,1.4,18.76
138,STE US 09/21/18 C105 Equity,5/2/2018,,94.83999634,0.40000001,9483.999634,4.2,33.18
139,STE US 09/21/18 C105 Equity,5/3/2018,,94.37000275,0.85000002,9437.000275,2.71,26.95
140,STE US 09/21/18 C105 Equity,5/4/2018,,96.59999847,0.15000001,9659.999847000001,4.7,34.17
141,STE US 09/21/18 C105 Equity,5/7/2018,,97.02999878,0.75,9702.999878,4.7,33.82
142,STE US 09/21/18 C105 Equity,5/8/2018,,97.98000336,0.1,9798.000336,5.0,33.65
143,STE US 09/21/18 C105 Equity,5/9/2018,,101.0500031,0.80000001,10105.00031,4.5,27.29
144,STE US 09/21/18 C105 Equity,5/10/2018,,102.7600021,2.45000005,10276.00021,3.91,20.33
145,STE US 09/21/18 C105 Equity,5/11/2018,,103.6800003,3.4000001,10368.000030000001,4.5,20.6
146,STE US 09/21/18 C105 Equity,5/14/2018,,102.58000179999999,3.0,10258.00018,3.71,19.12
147,STE US 09/21/18 C105 Equity,5/15/2018,,101.0899963,2.0999999,10108.99963,3.1,19.21
148,STE US 09/21/18 C105 Equity,5/16/2018,,102.88999940000001,2.70000005,10288.999940000002,3.71,18.71
149,STE US 09/21/18 C105 Equity,5/17/2018,,103.3050003,3.20000005,10330.500030000001,3.91,18.72
150,STE US 09/21/18 C105 Equity,5/18/2018,,103.5299988,3.20000005,10352.99988,3.91,18.32
151,STE US 09/21/18 C105 Equity,5/21/2018,,104.699997,3.70000005,10469.9997,4.41,18.1
152,STE US 09/21/18 C105 Equity,5/22/2018,,104.1299973,3.0999999,10412.99973,4.1,18.11
153,STE US 09/21/18 C105 Equity,5/23/2018,,104.66999820000001,3.79999995,10466.99982,4.31,18.07
154,STE US 09/21/18 C105 Equity,5/24/2018,,104.54000090000001,3.5999999,10454.000090000001,4.31,18.46
155,STE US 09/21/18 C105 Equity,5/25/2018,,103.5699997,2.75,10356.999969999999,3.71,17.88
156,STE US 09/21/18 C105 Equity,5/28/2018,,103.5699997,2.75,10356.999969999999,3.71,17.88
157,STE US 09/21/18 C105 Equity,5/29/2018,,104.0500031,3.5,10405.00031,4.1,19.12
158,STE US 09/21/18 C105 Equity,5/30/2018,,104.6299973,3.5999999,10462.99973,4.1,18.0
159,STE US 09/21/18 C105 Equity,5/31/2018,,103.9649963,3.29999995,10396.49963,4.0,19.26
160,STE US 09/21/18 C105 Equity,6/1/2018,,104.7200012,1.10000002,10472.00012,3.8,16.84
161,STE US 09/21/18 C105 Equity,6/4/2018,,105.0199966,1.29999995,10501.99966,5.0,21.72
162,STE US 09/21/18 C105 Equity,6/5/2018,,105.6299973,3.5,10562.99973,4.5,18.27
163,STE US 09/21/18 C105 Equity,6/6/2018,,106.15000149999999,4.099999899999999,10615.000149999998,4.7,17.77
164,STE US 09/21/18 C105 Equity,6/7/2018,,104.6600037,3.29999995,10466.00037,4.31,19.14
165,STE US 09/21/18 C105 Equity,6/8/2018,,106.58000179999999,4.19999981,10658.00018,5.31,19.09
166,STE US 09/21/18 C105 Equity,6/11/2018,,106.90000149999999,4.69999981,10690.000149999998,5.41,18.74
167,STE US 09/21/18 C105 Equity,6/12/2018,,106.0500031,2.9000001,10605.00031,4.81,18.64
168,STE US 09/21/18 C105 Equity,6/13/2018,,105.40000149999999,2.9000001,10540.000149999998,5.1,21.35
169,STE US 09/21/18 C105 Equity,6/14/2018,,106.59999850000001,4.5999999,10659.999850000002,5.0,17.86
170,STE US 09/21/18 C105 Equity,6/15/2018,,105.8899994,4.19999981,10588.99994,6.31,25.73
171,STE US 09/21/18 C105 Equity,6/18/2018,,107.5199966,3.5,10751.99966,5.6,18.53
172,STE US 09/21/18 C105 Equity,6/19/2018,,106.83000179999999,4.9000001,10683.00018,5.2,18.67
173,STE US 09/21/18 C105 Equity,6/20/2018,,107.0149994,5.0,10701.49994,5.7,20.7
174,STE US 09/21/18 C105 Equity,6/21/2018,,106.8700028,2.95000005,10687.00028,5.2,18.91
175,STE US 09/21/18 C105 Equity,6/22/2018,,106.5049973,4.099999899999999,10650.49973,5.5,21.72
176,STE US 09/21/18 C105 Equity,6/25/2018,,105.1100006,3.79999995,10511.00006,4.2,19.4
177,STE US 09/21/18 C105 Equity,6/26/2018,,104.6500015,3.29999995,10465.00015,4.1,20.19
178,STE US 09/21/18 C105 Equity,6/27/2018,,103.44000240000001,3.0,10344.000240000001,3.6,20.81
179,STE US 09/21/18 C105 Equity,6/28/2018,,103.5550003,2.9000001,10355.500030000001,3.3,19.19
180,STE US 09/21/18 C105 Equity,6/29/2018,,105.1100006,3.4000001,10511.00006,4.2,20.5
181,STE US 09/21/18 C105 Equity,7/2/2018,,106.70999909999999,3.70000005,10670.999909999999,5.0,20.67
182,STE US 09/21/18 C105 Equity,7/3/2018,,106.2699966,4.099999899999999,10626.99966,5.2,21.62
183,STE US 09/21/18 C105 Equity,7/4/2018,,106.2699966,4.099999899999999,10626.99966,5.2,21.62
184,STE US 09/21/18 C105 Equity,7/5/2018,,106.6900024,3.5999999,10669.00024,4.81,19.11
185,STE US 09/21/18 C105 Equity,7/6/2018,,108.6299973,5.80000019,10862.99973,7.2,25.91
186,STE US 09/21/18 C105 Equity,7/9/2018,,108.9400024,6.0,10894.00024,6.91,23.61
187,STE US 09/21/18 C105 Equity,7/10/2018,,109.8199997,6.5,10981.999969999999,7.2,21.99
188,STE US 09/21/18 C105 Equity,7/11/2018,,109.22000120000001,5.80000019,10922.00012,6.6,21.15
189,STE US 09/21/18 C105 Equity,7/12/2018,,110.1800003,6.599999900000001,11018.000030000001,7.6,23.22
190,STE US 09/21/18 C105 Equity,7/13/2018,,110.3199997,6.900000099999999,11031.999969999999,7.2,20.11
191,STE US 09/21/18 C105 Equity,7/16/2018,,109.699997,6.4000001,10969.9997,6.7,20.34
192,STE US 09/21/18 C105 Equity,7/17/2018,,110.29000090000001,6.69999981,11029.000090000001,7.1,20.42
193,STE US 09/21/18 C105 Equity,7/18/2018,,110.6299973,7.0,11062.99973,7.7,22.8
194,STE US 09/21/18 C105 Equity,7/19/2018,,111.29000090000001,7.5,11129.000090000001,7.81,20.77
195,STE US 09/21/18 C105 Equity,7/20/2018,,112.0,8.0,11200.0,8.4,21.29
196,STE US 09/21/18 C105 Equity,7/23/2018,,112.5100021,8.5,11251.00021,9.11,24.29
197,STE US 09/21/18 C105 Equity,7/24/2018,,112.65000149999999,8.39999962,11265.000149999998,9.11,23.69
198,STE US 09/21/18 C105 Equity,7/25/2018,,113.2399979,8.19999981,11323.99979,9.61,24.12
199,STE US 09/21/18 C105 Equity,7/26/2018,,113.4899979,9.10000038,11348.99979,10.2,27.69
200,STE US 09/21/18 C105 Equity,7/27/2018,,112.9800034,8.30000019,11298.00034,9.2,23.14
201,STE US 09/21/18 C105 Equity,7/30/2018,,112.1449966,7.69999981,11214.49966,8.31,21.83
202,STE US 09/21/18 C105 Equity,7/31/2018,,114.34500120000001,8.80000019,11434.50012,11.5,34.54
203,STE US 09/21/18 C105 Equity,8/1/2018,,115.0,8.10000038,11500.0,11.81,33.01
204,STE US 09/21/18 C105 Equity,8/2/2018,,116.449997,9.69999981,11644.9997,14.5,45.56
205,STE US 09/21/18 C105 Equity,8/3/2018,,116.7399979,10.19999981,11673.99979,14.9,47.13
206,STE US 09/21/18 C105 Equity,8/6/2018,,116.2600021,10.0,11626.00021,13.9,43.16
207,STE US 09/21/18 C105 Equity,8/7/2018,,115.2399979,9.10000038,11523.99979,14.0,50.19
208,STE US 09/21/18 C105 Equity,8/8/2018,,113.59999850000001,7.30000019,11359.999850000002,10.0,28.91
209,STE US 09/21/18 C105 Equity,8/9/2018,,114.7600021,7.69999981,11476.00021,12.11,39.94
210,STE US 09/21/18 C105 Equity,8/10/2018,,114.90000149999999,7.599999900000001,11490.000149999998,11.31,32.64
211,STE US 09/21/18 C105 Equity,8/13/2018,,114.20999909999999,8.80000019,11420.999909999999,10.2,28.62
212,STE US 09/21/18 C105 Equity,8/14/2018,,114.52999879999999,8.80000019,11452.99988,10.4,28.22
213,STE US 09/21/18 C105 Equity,8/15/2018,,113.0650024,8.30000019,11306.50024,9.31,30.05
214,STE US 09/21/18 C105 Equity,8/16/2018,,113.2149963,7.400000099999999,11321.49963,8.7,22.02
215,STE US 09/21/18 C105 Equity,8/17/2018,,114.20999909999999,8.39999962,11420.999909999999,9.7,24.78
216,STE US 09/21/18 C105 Equity,8/20/2018,,114.20999909999999,8.39999962,11420.999909999999,9.7,24.78
217,STI US 01/18/19 C22 Equity,9/19/2016,,43.90000153,17.0,4390.000153,24.5,63.09
218,STI US 01/18/19 C22 Equity,9/20/2016,,43.84999847,19.70000076,4384.999847,24.5,62.82
219,STI US 01/18/19 C22 Equity,9/21/2016,,44.31000137,19.5,4431.000137,24.5,59.95
220,STI US 01/18/19 C22 Equity,9/22/2016,,44.15000153,20.0,4415.000153,24.96,64.62
221,STI US 01/18/19 C22 Equity,9/23/2016,,44.22000122,19.5,4422.000122,24.5,60.82
222,STI US 01/18/19 C22 Equity,9/26/2016,,42.72000122,18.5,4272.000122,23.5,61.95
223,STI US 01/18/19 C22 Equity,9/27/2016,,43.29499817,18.5,4329.499817,23.5,59.84
224,STI US 01/18/19 C22 Equity,9/28/2016,,43.59999847,19.0,4359.999847,24.0,61.8
225,STI US 01/18/19 C22 Equity,9/29/2016,,43.16999817,19.0,4316.999817,23.96,64.03
226,STI US 01/18/19 C22 Equity,9/30/2016,,43.875,19.5,4387.5,24.5,64.05
227,STI US 01/18/19 C22 Equity,10/3/2016,,43.75999832,19.5,4375.999832,24.5,65.36
228,STI US 01/18/19 C22 Equity,10/4/2016,,44.72000122,20.0,4472.000122,25.0,62.31
229,STI US 01/18/19 C22 Equity,10/5/2016,,45.75,21.5,4575.0,26.46,67.36
230,STI US 01/18/19 C22 Equity,10/6/2016,,45.75999832,21.0,4575.999832,26.0,63.0
231,STI US 01/18/19 C22 Equity,10/7/2016,,45.78440094,21.0,4578.440094,26.0,62.34
232,STI US 01/18/19 C22 Equity,10/10/2016,,46.17499924,22.0,4617.499924,27.0,68.01
233,STI US 01/18/19 C22 Equity,10/11/2016,,45.61999893,21.20000076,4561.999893,26.0,63.4
234,STI US 01/18/19 C22 Equity,10/12/2016,,45.72999954,21.0,4572.999954,26.0,63.25
235,STI US 01/18/19 C22 Equity,10/13/2016,,44.72499847,20.0,4472.499847,25.0,62.35
236,STI US 01/18/19 C22 Equity,10/14/2016,,45.06999969,20.5,4506.999969,25.5,63.5
237,STI US 01/18/19 C22 Equity,10/17/2016,,44.71500015,20.5,4471.5000150000005,25.5,66.15
238,STI US 01/18/19 C22 Equity,10/18/2016,,45.38999939,20.5,4538.999939,25.5,61.87
239,STI US 01/18/19 C22 Equity,10/19/2016,,46.22000122,21.5,4622.000122,26.5,63.41
240,STI US 01/18/19 C22 Equity,10/20/2016,,46.40499878,22.0,4640.499878,27.0,66.03
241,STI US 01/18/19 C22 Equity,10/21/2016,,45.68000031,21.5,4568.000031,26.3,65.55
242,STI US 01/18/19 C22 Equity,10/24/2016,,45.5,21.5,4550.0,26.5,68.54
243,STI US 01/18/19 C22 Equity,10/25/2016,,45.18999863,21.0,4518.999863,26.0,66.78
244,STI US 01/18/19 C22 Equity,10/26/2016,,45.55500031,21.0,4555.500031,26.0,65.46
245,STI US 01/18/19 C22 Equity,10/27/2016,,45.61500168,21.5,4561.500168,26.46,68.42
246,STI US 01/18/19 C22 Equity,10/28/2016,,45.25999832,21.0,4525.999832,26.0,66.44
247,STI US 01/18/19 C22 Equity,10/31/2016,,45.25,21.0,4525.999832,26.0,66.98
248,STI US 01/18/19 C22 Equity,11/1/2016,,45.33000183,21.0,4525.999832,25.5,61.6
249,STI US 01/18/19 C22 Equity,11/2/2016,,44.77999878,21.0,4525.999832,25.5,65.73
250,STI US 01/18/19 C22 Equity,11/3/2016,,44.88999939,21.0,4525.999832,25.5,65.14
251,STI US 01/18/19 C22 Equity,11/4/2016,,44.88999939,21.0,4525.999832,25.5,65.96
252,STI US 01/18/19 C22 Equity,11/7/2016,,46.16999817,21.0,4525.999832,26.5,65.79
253,STI US 01/18/19 C22 Equity,11/8/2016,,45.61500168,21.0,4525.999832,26.5,68.4
254,STI US 01/18/19 C22 Equity,11/9/2016,,48.09000015,21.0,4525.999832,28.5,66.51
255,STI US 01/18/19 C22 Equity,11/10/2016,,49.90000153,21.0,4525.999832,30.46,69.28
256,STI US 01/18/19 C22 Equity,11/11/2016,,50.63000107,21.0,4525.999832,31.0,68.4
257,STI US 01/18/19 C22 Equity,11/14/2016,,52.22499847,21.0,4525.999832,32.5,68.65
258,STI US 01/18/19 C22 Equity,11/15/2016,,52.31999969,21.0,4525.999832,32.5,67.86
