,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
60,STAY US 01/18/19 C10 Equity,8/13/2018,,21.07500076,10.5,21.07500076,11.7,103.71
61,STAY US 01/18/19 C10 Equity,8/14/2018,,21.20000076,10.19999981,21.20000076,12.31,127.39
62,STAY US 01/18/19 C10 Equity,8/15/2018,,20.84000015,9.89999962,20.84000015,11.9,124.48
63,STAY US 01/18/19 C10 Equity,8/16/2018,,21.01000023,10.10000038,21.01000023,12.11,126.99
64,STAY US 01/18/19 C10 Equity,8/17/2018,,20.79000092,10.39999962,20.79000092,11.5,108.55
65,STAY US 01/18/19 C10 Equity,8/20/2018,,20.79000092,10.39999962,20.79000092,11.5,108.55
66,STE US 09/21/18 C105 Equity,1/22/2018,,91.61000061,1.04999995,91.61000061,2.66,23.25
67,STE US 09/21/18 C105 Equity,1/23/2018,,91.65000153,1.04999995,91.65000153,2.6,23.0
68,STE US 09/21/18 C105 Equity,1/24/2018,,91.70999908,1.10000002,91.70999908,2.91,24.28
69,STE US 09/21/18 C105 Equity,1/25/2018,,91.84999847,1.0,91.84999847,3.5,26.61
70,STE US 09/21/18 C105 Equity,1/26/2018,,91.98999786,0.89999998,91.98999786,3.21,25.26
71,STE US 09/21/18 C105 Equity,1/29/2018,,92.75,1.64999998,92.75,4.5,29.37
72,STE US 09/21/18 C105 Equity,1/30/2018,,92.37000275,1.60000002,92.37000275,3.41,25.8
73,STE US 09/21/18 C105 Equity,1/31/2018,,90.98000336,0.25,90.98000336,4.5,31.66
74,STE US 09/21/18 C105 Equity,2/1/2018,,91.43000031,0.80000001,91.43000031,3.41,27.29
75,STE US 09/21/18 C105 Equity,2/2/2018,,90.72499847,0.69999999,90.72499847,3.6,28.79
76,STE US 09/21/18 C105 Equity,2/5/2018,,88.41000366,0.30000001,88.41000366,4.41,34.79
77,STE US 09/21/18 C105 Equity,2/6/2018,,88.19000244,0.5,88.19000244,2.71,28.19
78,STE US 09/21/18 C105 Equity,2/7/2018,,86.41999817,0.2,86.41999817,2.0,26.93
79,STE US 09/21/18 C105 Equity,2/8/2018,,84.34500122,0.2,86.41999817,3.3,35.65
80,STE US 09/21/18 C105 Equity,2/9/2018,,85.59999847,0.2,86.41999817,2.5,30.55
81,STE US 09/21/18 C105 Equity,2/12/2018,,85.84999847,0.2,86.41999817,2.75,31.69
82,STE US 09/21/18 C105 Equity,2/13/2018,,85.75,0.1,85.75,1.61,26.03
83,STE US 09/21/18 C105 Equity,2/14/2018,,88.41500092,0.25,88.41500092,2.05,26.4
84,STE US 09/21/18 C105 Equity,2/15/2018,,89.37999725,0.15000001,89.37999725,2.71,27.66
85,STE US 09/21/18 C105 Equity,2/16/2018,,90.19000244,0.44999999,90.19000244,2.91,27.61
86,STE US 09/21/18 C105 Equity,2/19/2018,,90.19000244,0.44999999,90.19000244,2.91,27.61
87,STE US 09/21/18 C105 Equity,2/20/2018,,89.66999817,0.44999999,89.66999817,2.55,26.54
88,STE US 09/21/18 C105 Equity,2/21/2018,,90.16999817,0.75,90.16999817,4.41,34.0
89,STE US 09/21/18 C105 Equity,2/22/2018,,90.68000031,0.75,90.68000031,2.0,23.01
90,STE US 09/21/18 C105 Equity,2/23/2018,,91.76999664,0.85000002,91.76999664,2.0,21.97
91,STE US 09/21/18 C105 Equity,2/26/2018,,92.53500366,1.0,92.53500366,2.35,22.59
92,STE US 09/21/18 C105 Equity,2/27/2018,,92.18499756,0.94999999,92.18499756,2.96,25.27
93,STE US 09/21/18 C105 Equity,2/28/2018,,91.43000031,0.80000001,91.43000031,2.66,24.88
94,STE US 09/21/18 C105 Equity,3/1/2018,,90.09500122,0.75,90.09500122,3.0,28.11
95,STE US 09/21/18 C105 Equity,3/2/2018,,89.80000305,0.64999998,89.80000305,2.8,27.62
96,STE US 09/21/18 C105 Equity,3/5/2018,,90.97000122,0.75,90.97000122,2.75,26.3
97,STE US 09/21/18 C105 Equity,3/6/2018,,93.01999664,1.14999998,93.01999664,2.1,21.11
98,STE US 09/21/18 C105 Equity,3/7/2018,,92.76000214,1.10000002,92.76000214,2.8,24.83
99,STE US 09/21/18 C105 Equity,3/8/2018,,93.18000031,1.20000005,93.18000031,3.1,25.62
100,STE US 09/21/18 C105 Equity,3/9/2018,,95.24990082,1.89999998,95.24990082,2.91,22.27
101,STE US 09/21/18 C105 Equity,3/12/2018,,95.95999908,1.79999995,95.95999908,3.21,23.06
102,STE US 09/21/18 C105 Equity,3/13/2018,,94.98000336,1.5,94.98000336,2.35,20.41
103,STE US 09/21/18 C105 Equity,3/14/2018,,94.83999634,1.60000002,94.83999634,2.5,21.21
104,STE US 09/21/18 C105 Equity,3/15/2018,,95.11000061,1.70000005,95.11000061,2.41,20.54
105,STE US 09/21/18 C105 Equity,3/16/2018,,95.44000244,1.75,95.44000244,5.0,30.49
106,STE US 09/21/18 C105 Equity,3/19/2018,,94.78500366,1.54999995,94.78500366,2.96,23.47
107,STE US 09/21/18 C105 Equity,3/20/2018,,94.66999817,1.39999998,94.66999817,2.16,20.34
108,STE US 09/21/18 C105 Equity,3/21/2018,,93.93000031,1.54999995,93.93000031,2.16,21.24
109,STE US 09/21/18 C105 Equity,3/22/2018,,92.0,0.25,92.0,2.96,27.25
110,STE US 09/21/18 C105 Equity,3/23/2018,,89.83999634,0.89999998,89.83999634,2.46,27.85
111,STE US 09/21/18 C105 Equity,3/26/2018,,91.68000031,1.0,91.68000031,3.91,32.54
112,STE US 09/21/18 C105 Equity,3/27/2018,,90.44000244,0.15000001,90.44000244,2.75,29.41
113,STE US 09/21/18 C105 Equity,3/28/2018,,91.31999969,0.80000001,91.31999969,3.71,32.35
114,STE US 09/21/18 C105 Equity,3/29/2018,,93.44999695,0.25,93.44999695,3.5,29.28
115,STE US 09/21/18 C105 Equity,3/30/2018,,93.44999695,0.25,93.44999695,3.5,29.28
116,STE US 09/21/18 C105 Equity,4/2/2018,,91.11000061,0.05,91.11000061,1.9,24.5
117,STE US 09/21/18 C105 Equity,4/3/2018,,92.48999786,0.40000001,92.48999786,1.55,21.16
118,STE US 09/21/18 C105 Equity,4/4/2018,,92.97000122,0.05,92.97000122,3.3,29.61
119,STE US 09/21/18 C105 Equity,4/5/2018,,94.12999725,0.55000001,94.12999725,2.3,22.67
120,STE US 09/21/18 C105 Equity,4/6/2018,,92.34999847,0.2,92.34999847,3.3,29.96
121,STE US 09/21/18 C105 Equity,4/9/2018,,93.16999817,1.20000005,93.16999817,1.71,21.32
122,STE US 09/21/18 C105 Equity,4/10/2018,,94.22000122,1.14999998,94.22000122,1.75,20.45
123,STE US 09/21/18 C105 Equity,4/11/2018,,93.65000153,1.29999995,93.65000153,1.61,20.43
124,STE US 09/21/18 C105 Equity,4/12/2018,,94.44000244,0.80000001,94.44000244,1.75,20.34
125,STE US 09/21/18 C105 Equity,4/13/2018,,94.37000275,1.14999998,94.37000275,1.71,20.12
126,STE US 09/21/18 C105 Equity,4/16/2018,,95.92500305,1.0,95.92500305,2.55,22.93
127,STE US 09/21/18 C105 Equity,4/17/2018,,96.97000122,1.39999998,96.97000122,2.46,20.77
128,STE US 09/21/18 C105 Equity,4/18/2018,,96.91999817,1.10000002,96.91999817,2.16,19.15
129,STE US 09/21/18 C105 Equity,4/19/2018,,96.11000061,1.20000005,96.11000061,1.9,19.08
130,STE US 09/21/18 C105 Equity,4/20/2018,,96.02999878,1.45000005,96.02999878,1.9,19.28
131,STE US 09/21/18 C105 Equity,4/23/2018,,96.45999908,1.10000002,96.45999908,1.96,19.35
132,STE US 09/21/18 C105 Equity,4/24/2018,,95.08000183,1.20000005,95.08000183,1.65,19.59
133,STE US 09/21/18 C105 Equity,4/25/2018,,94.91999817,1.20000005,94.91999817,1.61,19.63
134,STE US 09/21/18 C105 Equity,4/26/2018,,95.90000153,1.29999995,95.90000153,1.71,19.13
135,STE US 09/21/18 C105 Equity,4/27/2018,,95.44000244,1.10000002,95.44000244,1.46,18.43
136,STE US 09/21/18 C105 Equity,4/30/2018,,94.59999847,0.89999998,94.59999847,1.46,19.62
137,STE US 09/21/18 C105 Equity,5/1/2018,,95.26999664,1.10000002,95.26999664,1.4,18.76
138,STE US 09/21/18 C105 Equity,5/2/2018,,94.83999634,0.40000001,94.83999634,4.2,33.18
139,STE US 09/21/18 C105 Equity,5/3/2018,,94.37000275,0.85000002,94.37000275,2.71,26.95
140,STE US 09/21/18 C105 Equity,5/4/2018,,96.59999847,0.15000001,96.59999847,4.7,34.17
141,STE US 09/21/18 C105 Equity,5/7/2018,,97.02999878,0.75,97.02999878,4.7,33.82
142,STE US 09/21/18 C105 Equity,5/8/2018,,97.98000336,0.1,97.98000336,5.0,33.65
143,STE US 09/21/18 C105 Equity,5/9/2018,,101.0500031,0.80000001,101.0500031,4.5,27.29
144,STE US 09/21/18 C105 Equity,5/10/2018,,102.7600021,2.45000005,102.7600021,3.91,20.33
145,STE US 09/21/18 C105 Equity,5/11/2018,,103.6800003,3.4000001,103.6800003,4.5,20.6
146,STE US 09/21/18 C105 Equity,5/14/2018,,102.58000179999999,3.0,102.58000179999999,3.71,19.12
147,STE US 09/21/18 C105 Equity,5/15/2018,,101.0899963,2.0999999,101.0899963,3.1,19.21
148,STE US 09/21/18 C105 Equity,5/16/2018,,102.88999940000001,2.70000005,102.88999940000001,3.71,18.71
149,STE US 09/21/18 C105 Equity,5/17/2018,,103.3050003,3.20000005,103.3050003,3.91,18.72
150,STE US 09/21/18 C105 Equity,5/18/2018,,103.5299988,3.20000005,103.5299988,3.91,18.32
151,STE US 09/21/18 C105 Equity,5/21/2018,,104.699997,3.70000005,104.699997,4.41,18.1
152,STE US 09/21/18 C105 Equity,5/22/2018,,104.1299973,3.0999999,104.1299973,4.1,18.11
153,STE US 09/21/18 C105 Equity,5/23/2018,,104.66999820000001,3.79999995,104.66999820000001,4.31,18.07
154,STE US 09/21/18 C105 Equity,5/24/2018,,104.54000090000001,3.5999999,104.54000090000001,4.31,18.46
155,STE US 09/21/18 C105 Equity,5/25/2018,,103.5699997,2.75,103.5699997,3.71,17.88
156,STE US 09/21/18 C105 Equity,5/28/2018,,103.5699997,2.75,103.5699997,3.71,17.88
157,STE US 09/21/18 C105 Equity,5/29/2018,,104.0500031,3.5,104.0500031,4.1,19.12
158,STE US 09/21/18 C105 Equity,5/30/2018,,104.6299973,3.5999999,104.6299973,4.1,18.0
159,STE US 09/21/18 C105 Equity,5/31/2018,,103.9649963,3.29999995,103.9649963,4.0,19.26
160,STE US 09/21/18 C105 Equity,6/1/2018,,104.7200012,1.10000002,104.7200012,3.8,16.84
161,STE US 09/21/18 C105 Equity,6/4/2018,,105.0199966,1.29999995,105.0199966,5.0,21.72
162,STE US 09/21/18 C105 Equity,6/5/2018,,105.6299973,3.5,105.6299973,4.5,18.27
163,STE US 09/21/18 C105 Equity,6/6/2018,,106.15000149999999,4.099999899999999,106.15000149999999,4.7,17.77
164,STE US 09/21/18 C105 Equity,6/7/2018,,104.6600037,3.29999995,104.6600037,4.31,19.14
165,STE US 09/21/18 C105 Equity,6/8/2018,,106.58000179999999,4.19999981,106.58000179999999,5.31,19.09
166,STE US 09/21/18 C105 Equity,6/11/2018,,106.90000149999999,4.69999981,106.90000149999999,5.41,18.74
167,STE US 09/21/18 C105 Equity,6/12/2018,,106.0500031,2.9000001,106.0500031,4.81,18.64
168,STE US 09/21/18 C105 Equity,6/13/2018,,105.40000149999999,2.9000001,105.40000149999999,5.1,21.35
169,STE US 09/21/18 C105 Equity,6/14/2018,,106.59999850000001,4.5999999,106.59999850000001,5.0,17.86
170,STE US 09/21/18 C105 Equity,6/15/2018,,105.8899994,4.19999981,105.8899994,6.31,25.73
171,STE US 09/21/18 C105 Equity,6/18/2018,,107.5199966,3.5,107.5199966,5.6,18.53
172,STE US 09/21/18 C105 Equity,6/19/2018,,106.83000179999999,4.9000001,106.83000179999999,5.2,18.67
173,STE US 09/21/18 C105 Equity,6/20/2018,,107.0149994,5.0,107.0149994,5.7,20.7
174,STE US 09/21/18 C105 Equity,6/21/2018,,106.8700028,2.95000005,106.8700028,5.2,18.91
175,STE US 09/21/18 C105 Equity,6/22/2018,,106.5049973,4.099999899999999,106.5049973,5.5,21.72
176,STE US 09/21/18 C105 Equity,6/25/2018,,105.1100006,3.79999995,105.1100006,4.2,19.4
177,STE US 09/21/18 C105 Equity,6/26/2018,,104.6500015,3.29999995,104.6500015,4.1,20.19
178,STE US 09/21/18 C105 Equity,6/27/2018,,103.44000240000001,3.0,103.44000240000001,3.6,20.81
179,STE US 09/21/18 C105 Equity,6/28/2018,,103.5550003,2.9000001,103.5550003,3.3,19.19
180,STE US 09/21/18 C105 Equity,6/29/2018,,105.1100006,3.4000001,105.1100006,4.2,20.5
181,STE US 09/21/18 C105 Equity,7/2/2018,,106.70999909999999,3.70000005,106.70999909999999,5.0,20.67
182,STE US 09/21/18 C105 Equity,7/3/2018,,106.2699966,4.099999899999999,106.2699966,5.2,21.62
183,STE US 09/21/18 C105 Equity,7/4/2018,,106.2699966,4.099999899999999,106.2699966,5.2,21.62
184,STE US 09/21/18 C105 Equity,7/5/2018,,106.6900024,3.5999999,106.6900024,4.81,19.11
185,STE US 09/21/18 C105 Equity,7/6/2018,,108.6299973,5.80000019,108.6299973,7.2,25.91
186,STE US 09/21/18 C105 Equity,7/9/2018,,108.9400024,6.0,108.9400024,6.91,23.61
187,STE US 09/21/18 C105 Equity,7/10/2018,,109.8199997,6.5,109.8199997,7.2,21.99
188,STE US 09/21/18 C105 Equity,7/11/2018,,109.22000120000001,5.80000019,109.22000120000001,6.6,21.15
189,STE US 09/21/18 C105 Equity,7/12/2018,,110.1800003,6.599999900000001,110.1800003,7.6,23.22
190,STE US 09/21/18 C105 Equity,7/13/2018,,110.3199997,6.900000099999999,110.3199997,7.2,20.11
191,STE US 09/21/18 C105 Equity,7/16/2018,,109.699997,6.4000001,109.699997,6.7,20.34
192,STE US 09/21/18 C105 Equity,7/17/2018,,110.29000090000001,6.69999981,110.29000090000001,7.1,20.42
193,STE US 09/21/18 C105 Equity,7/18/2018,,110.6299973,7.0,110.6299973,7.7,22.8
194,STE US 09/21/18 C105 Equity,7/19/2018,,111.29000090000001,7.5,111.29000090000001,7.81,20.77
195,STE US 09/21/18 C105 Equity,7/20/2018,,112.0,8.0,112.0,8.4,21.29
196,STE US 09/21/18 C105 Equity,7/23/2018,,112.5100021,8.5,112.5100021,9.11,24.29
197,STE US 09/21/18 C105 Equity,7/24/2018,,112.65000149999999,8.39999962,112.65000149999999,9.11,23.69
198,STE US 09/21/18 C105 Equity,7/25/2018,,113.2399979,8.19999981,113.2399979,9.61,24.12
199,STE US 09/21/18 C105 Equity,7/26/2018,,113.4899979,9.10000038,113.4899979,10.2,27.69
200,STE US 09/21/18 C105 Equity,7/27/2018,,112.9800034,8.30000019,112.9800034,9.2,23.14
201,STE US 09/21/18 C105 Equity,7/30/2018,,112.1449966,7.69999981,112.1449966,8.31,21.83
202,STE US 09/21/18 C105 Equity,7/31/2018,,114.34500120000001,8.80000019,114.34500120000001,11.5,34.54
203,STE US 09/21/18 C105 Equity,8/1/2018,,115.0,8.10000038,115.0,11.81,33.01
204,STE US 09/21/18 C105 Equity,8/2/2018,,116.449997,9.69999981,116.449997,14.5,45.56
205,STE US 09/21/18 C105 Equity,8/3/2018,,116.7399979,10.19999981,116.7399979,14.9,47.13
206,STE US 09/21/18 C105 Equity,8/6/2018,,116.2600021,10.0,116.2600021,13.9,43.16
207,STE US 09/21/18 C105 Equity,8/7/2018,,115.2399979,9.10000038,115.2399979,14.0,50.19
208,STE US 09/21/18 C105 Equity,8/8/2018,,113.59999850000001,7.30000019,113.59999850000001,10.0,28.91
209,STE US 09/21/18 C105 Equity,8/9/2018,,114.7600021,7.69999981,114.7600021,12.11,39.94
210,STE US 09/21/18 C105 Equity,8/10/2018,,114.90000149999999,7.599999900000001,114.90000149999999,11.31,32.64
211,STE US 09/21/18 C105 Equity,8/13/2018,,114.20999909999999,8.80000019,114.20999909999999,10.2,28.62
212,STE US 09/21/18 C105 Equity,8/14/2018,,114.52999879999999,8.80000019,114.52999879999999,10.4,28.22
213,STE US 09/21/18 C105 Equity,8/15/2018,,113.0650024,8.30000019,113.0650024,9.31,30.05
214,STE US 09/21/18 C105 Equity,8/16/2018,,113.2149963,7.400000099999999,113.2149963,8.7,22.02
215,STE US 09/21/18 C105 Equity,8/17/2018,,114.20999909999999,8.39999962,114.20999909999999,9.7,24.78
216,STE US 09/21/18 C105 Equity,8/20/2018,,114.20999909999999,8.39999962,114.20999909999999,9.7,24.78
217,STI US 01/18/19 C22 Equity,9/19/2016,,43.90000153,17.0,43.90000153,24.5,63.09
218,STI US 01/18/19 C22 Equity,9/20/2016,,43.84999847,19.70000076,43.84999847,24.5,62.82
219,STI US 01/18/19 C22 Equity,9/21/2016,,44.31000137,19.5,44.31000137,24.5,59.95
220,STI US 01/18/19 C22 Equity,9/22/2016,,44.15000153,20.0,44.15000153,24.96,64.62
221,STI US 01/18/19 C22 Equity,9/23/2016,,44.22000122,19.5,44.22000122,24.5,60.82
222,STI US 01/18/19 C22 Equity,9/26/2016,,42.72000122,18.5,42.72000122,23.5,61.95
223,STI US 01/18/19 C22 Equity,9/27/2016,,43.29499817,18.5,43.29499817,23.5,59.84
224,STI US 01/18/19 C22 Equity,9/28/2016,,43.59999847,19.0,43.59999847,24.0,61.8
225,STI US 01/18/19 C22 Equity,9/29/2016,,43.16999817,19.0,43.16999817,23.96,64.03
226,STI US 01/18/19 C22 Equity,9/30/2016,,43.875,19.5,43.875,24.5,64.05
227,STI US 01/18/19 C22 Equity,10/3/2016,,43.75999832,19.5,43.75999832,24.5,65.36
228,STI US 01/18/19 C22 Equity,10/4/2016,,44.72000122,20.0,44.72000122,25.0,62.31
229,STI US 01/18/19 C22 Equity,10/5/2016,,45.75,21.5,45.75,26.46,67.36
230,STI US 01/18/19 C22 Equity,10/6/2016,,45.75999832,21.0,45.75999832,26.0,63.0
231,STI US 01/18/19 C22 Equity,10/7/2016,,45.78440094,21.0,45.78440094,26.0,62.34
232,STI US 01/18/19 C22 Equity,10/10/2016,,46.17499924,22.0,46.17499924,27.0,68.01
233,STI US 01/18/19 C22 Equity,10/11/2016,,45.61999893,21.20000076,45.61999893,26.0,63.4
234,STI US 01/18/19 C22 Equity,10/12/2016,,45.72999954,21.0,45.72999954,26.0,63.25
235,STI US 01/18/19 C22 Equity,10/13/2016,,44.72499847,20.0,44.72499847,25.0,62.35
236,STI US 01/18/19 C22 Equity,10/14/2016,,45.06999969,20.5,45.06999969,25.5,63.5
237,STI US 01/18/19 C22 Equity,10/17/2016,,44.71500015,20.5,44.71500015,25.5,66.15
238,STI US 01/18/19 C22 Equity,10/18/2016,,45.38999939,20.5,45.38999939,25.5,61.87
239,STI US 01/18/19 C22 Equity,10/19/2016,,46.22000122,21.5,46.22000122,26.5,63.41
240,STI US 01/18/19 C22 Equity,10/20/2016,,46.40499878,22.0,46.40499878,27.0,66.03
241,STI US 01/18/19 C22 Equity,10/21/2016,,45.68000031,21.5,45.68000031,26.3,65.55
242,STI US 01/18/19 C22 Equity,10/24/2016,,45.5,21.5,45.5,26.5,68.54
243,STI US 01/18/19 C22 Equity,10/25/2016,,45.18999863,21.0,45.18999863,26.0,66.78
244,STI US 01/18/19 C22 Equity,10/26/2016,,45.55500031,21.0,45.55500031,26.0,65.46
245,STI US 01/18/19 C22 Equity,10/27/2016,,45.61500168,21.5,45.61500168,26.46,68.42
246,STI US 01/18/19 C22 Equity,10/28/2016,,45.25999832,21.0,45.25999832,26.0,66.44
247,STI US 01/18/19 C22 Equity,10/31/2016,,45.25,21.0,45.25999832,26.0,66.98
248,STI US 01/18/19 C22 Equity,11/1/2016,,45.33000183,21.0,45.25999832,25.5,61.6
249,STI US 01/18/19 C22 Equity,11/2/2016,,44.77999878,21.0,45.25999832,25.5,65.73
250,STI US 01/18/19 C22 Equity,11/3/2016,,44.88999939,21.0,45.25999832,25.5,65.14
251,STI US 01/18/19 C22 Equity,11/4/2016,,44.88999939,21.0,45.25999832,25.5,65.96
252,STI US 01/18/19 C22 Equity,11/7/2016,,46.16999817,21.0,45.25999832,26.5,65.79
253,STI US 01/18/19 C22 Equity,11/8/2016,,45.61500168,21.0,45.25999832,26.5,68.4
254,STI US 01/18/19 C22 Equity,11/9/2016,,48.09000015,21.0,45.25999832,28.5,66.51
255,STI US 01/18/19 C22 Equity,11/10/2016,,49.90000153,21.0,45.25999832,30.46,69.28
256,STI US 01/18/19 C22 Equity,11/11/2016,,50.63000107,21.0,45.25999832,31.0,68.4
257,STI US 01/18/19 C22 Equity,11/14/2016,,52.22499847,21.0,45.25999832,32.5,68.65
258,STI US 01/18/19 C22 Equity,11/15/2016,,52.31999969,21.0,45.25999832,32.5,67.86
259,STI US 01/18/19 C22 Equity,11/16/2016,,50.79499817,21.0,45.25999832,31.5,71.17
